local_file_id	batch_id	old_file_name	old_path_stub	current_ocr_text_path	current_metadata_path	probable_article_title	probable_author	probable_year	canonical_base_name	proposed_pdf_file_name	proposed_ocr_text_file_name	proposed_metadata_file_name	identity_confidence	rename_status	notes
502195-f6e6811cfe79	jbrs-ocr-2063	502195.pdf	Burmese/Burma JBRS/1967/502195.pdf	data/working/ocr/jbrs/text/502195-f6e6811cfe79.txt	data/working/ocr/jbrs/metadata/502195-f6e6811cfe79.json	1. Introduction' COMPOUND NOUNS IN BURMESE* * Dr K. Forbes§ it Any sequence which cannot be analy sed in to smaller uni…	Dr K. Forbes§	1967	1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes	1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.pdf	1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.txt	1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.json	medium	deferred_outside_phase1_scope	
502223-e24054f60a82	jbrs-ocr-2064	502223.pdf	Burmese/Burma JBRS/JBRS Originals/502223.pdf	data/working/ocr/jbrs/text/1967-burmese-calender-lu-pe-win-scan-2.txt	data/working/ocr/jbrs/metadata/1967-burmese-calender-lu-pe-win-scan-2.json	THE BURMESE CALENDER*	U LU PE WIN §	1967	1967-burmese-calender-lu-pe-win-scan-2	1967-burmese-calender-lu-pe-win-scan-2.pdf	1967-burmese-calender-lu-pe-win-scan-2.txt	1967-burmese-calender-lu-pe-win-scan-2.json	medium	renamed_in_repo	collision_with=1967-burmese-calender-lu-pe-win
502245-9798d74ff8a5	jbrs-ocr-2065	502245.pdf	Burmese/Burma JBRS/1967/502245.pdf	data/working/ocr/jbrs/text/502245-9798d74ff8a5.txt	data/working/ocr/jbrs/metadata/502245-9798d74ff8a5.json	STATE AND LAW IN CONTEMPORARY	I	1967	1967-state-law-contemporary-i	1967-state-law-contemporary-i.pdf	1967-state-law-contemporary-i.txt	1967-state-law-contemporary-i.json	medium	deferred_outside_phase1_scope	
502263-711176a1a7d5	jbrs-ocr-2066	502263.pdf	Burmese/Burma JBRS/1967/502263.pdf	data/working/ocr/jbrs/text/502263-711176a1a7d5.txt	data/working/ocr/jbrs/metadata/502263-711176a1a7d5.json	PROSODIC ANALYSIS AND BURMESE SYLLABLE INITIAL 0. 1. 2.0	FEATURES *	1967	1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features	1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.pdf	1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.txt	1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.json	medium	deferred_outside_phase1_scope	
502285-a2e4d0ca5eb0	jbrs-ocr-2067	502285.pdf	Burmese/Burma JBRS/1967/502285.pdf	data/working/ocr/jbrs/text/502285-a2e4d0ca5eb0.txt	data/working/ocr/jbrs/metadata/502285-a2e4d0ca5eb0.json	THE MEANING AND SIGNIFICANCE OF THE	DHAMMACAKKA	1967	1967-meaning-significance-dhammacakka	1967-meaning-significance-dhammacakka.pdf	1967-meaning-significance-dhammacakka.txt	1967-meaning-significance-dhammacakka.json	medium	deferred_outside_phase1_scope	
511001-dbefb05f2ab9	jbrs-ocr-2068	511001.pdf	Burmese/Burma JBRS/JBRS Originals/511001.pdf	data/working/ocr/jbrs/text/511001-dbefb05f2ab9.txt	data/working/ocr/jbrs/metadata/511001-dbefb05f2ab9.json	A STUDY OF THE RISE OF THE BURMESE NOVEL*	by						low	needs_manual_review	
511009-750aff54672f	jbrs-ocr-2069	511009.pdf	Burmese/Burma JBRS/JBRS Originals/511009.pdf	data/working/ocr/jbrs/text/511009-750aff54672f.txt	data/working/ocr/jbrs/metadata/511009-750aff54672f.json	ASPECTS OF BURMESE RURAL LIFE OF OLD	Dr Ba Han**	1968	1968-aspects-burmese-rural-life-old-ba-han	1968-aspects-burmese-rural-life-old-ba-han.pdf	1968-aspects-burmese-rural-life-old-ba-han.txt	1968-aspects-burmese-rural-life-old-ba-han.json	medium	deferred_outside_phase1_scope	
511017-c0462c88e09f	jbrs-ocr-2070	511017.pdf	Burmese/Burma JBRS/1968/511017.pdf	data/working/ocr/jbrs/text/511017-c0462c88e09f.txt	data/working/ocr/jbrs/metadata/511017-c0462c88e09f.json	""" ATTITUDES OF BURMESE MEN AND WOMEN TO MALE"	DOMINANCE IN THE FAMILY	1968	1968-attitudes-burmese-men-women-male-dominance-in-the-family	1968-attitudes-burmese-men-women-male-dominance-in-the-family.pdf	1968-attitudes-burmese-men-women-male-dominance-in-the-family.txt	1968-attitudes-burmese-men-women-male-dominance-in-the-family.json	medium	deferred_outside_phase1_scope	
511023-7763e9d5dd2e	jbrs-ocr-2071	511023.pdf	Burmese/Burma JBRS/1968/511023.pdf	data/working/ocr/jbrs/text/511023-7763e9d5dd2e.txt	data/working/ocr/jbrs/metadata/511023-7763e9d5dd2e.json	SOME EXAMPLES OF DEPLETION OF MEANING IN BURMESE*	Dr Kathleen Forbes §	1968	1968-some-examples-depletion-meaning-burmese-kathleen-forbes	1968-some-examples-depletion-meaning-burmese-kathleen-forbes.pdf	1968-some-examples-depletion-meaning-burmese-kathleen-forbes.txt	1968-some-examples-depletion-meaning-burmese-kathleen-forbes.json	medium	deferred_outside_phase1_scope	
511029-d2a02a219c75	jbrs-ocr-2072	511029.pdf	Burmese/Burma JBRS/JBRS Originals/511029.pdf	data/working/ocr/jbrs/text/511029-d2a02a219c75.txt	data/working/ocr/jbrs/metadata/511029-d2a02a219c75.json	BURMA LANGUAGES	G. H. Luce	1968	1968-burma-languages-g-h-luce-scan-2	1968-burma-languages-g-h-luce-scan-2.pdf	1968-burma-languages-g-h-luce-scan-2.txt	1968-burma-languages-g-h-luce-scan-2.json	high	deferred_outside_phase1_scope	duplicate_of=1968-burmeselanguages-luce1968-pdf; collision_with=1968-burma-languages-g-h-luce
512097-bb6772843f6f	jbrs-ocr-2073	512097.pdf	Burmese/Burma JBRS/JBRS Originals/512097.pdf	data/working/ocr/jbrs/text/512097-bb6772843f6f.txt	data/working/ocr/jbrs/metadata/512097-bb6772843f6f.json	ASSAM ORIGINS IN RELATION TO OCEANIA*	J. H. HUTTON**	1968	1968-assam-origins-relation-oceania-j-h-hutton	1968-assam-origins-relation-oceania-j-h-hutton.pdf	1968-assam-origins-relation-oceania-j-h-hutton.txt	1968-assam-origins-relation-oceania-j-h-hutton.json	medium	deferred_outside_phase1_scope	
512125-83c8c6ce8ff5	jbrs-ocr-2074	512125.pdf	Burmese/Burma JBRS/1968/512125.pdf	data/working/ocr/jbrs/text/1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.txt	data/working/ocr/jbrs/metadata/1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.json	THE RISE OF POPULAR LITERATURE IN BURMA' HLA PE2 Burma has been for eight or nine centuries the strong hold of the Ceyl…	Hla Pe	1968	1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe	1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.pdf	1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.txt	1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.json	medium	renamed_in_repo	
512145-88494fda7a12	jbrs-ocr-2075	512145.pdf	Burmese/Burma JBRS/1968/512145.pdf	data/working/ocr/jbrs/text/512145-88494fda7a12.txt	data/working/ocr/jbrs/metadata/512145-88494fda7a12.json	1. PRELIMINARY ALPHABETICAL ORDER IN BURMESE 1	John Okell*	1968	1968-1-preliminary-alphabetical-order-burmese-1-john-okell	1968-1-preliminary-alphabetical-order-burmese-1-john-okell.pdf	1968-1-preliminary-alphabetical-order-burmese-1-john-okell.txt	1968-1-preliminary-alphabetical-order-burmese-1-john-okell.json	medium	deferred_outside_phase1_scope	
512173-a3516d020bab	jbrs-ocr-2076	512173.pdf	Burmese/Burma JBRS/JBRS Originals/512173.pdf	data/working/ocr/jbrs/text/512173-a3516d020bab.txt	data/working/ocr/jbrs/metadata/512173-a3516d020bab.json	(1629 48)	ADMINISTRATION UNDER KING THALUN*	1968	1968-1629-48-administration-under-king-thalun	1968-1629-48-administration-under-king-thalun.pdf	1968-1629-48-administration-under-king-thalun.txt	1968-1629-48-administration-under-king-thalun.json	medium	deferred_outside_phase1_scope	
512189-a68f668e4e8a	jbrs-ocr-2077	512189.pdf	Burmese/Burma JBRS/1968/512189.pdf	data/working/ocr/jbrs/text/512189-a68f668e4e8a.txt	data/working/ocr/jbrs/metadata/512189-a68f668e4e8a.json	Maha Tharay Sithu U Ba Lwin U Ba Lwin, a staunch nationalist and a promi nent educationist, holder of the title Maha Th…	OBITUARY NOTE	1968	1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note	1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.pdf	1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.txt	1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.json	medium	deferred_outside_phase1_scope	
512191-bffc528053e7	jbrs-ocr-2078	512191.pdf	Burmese/Burma JBRS/1968/512191.pdf	data/working/ocr/jbrs/text/512191-bffc528053e7.txt	data/working/ocr/jbrs/metadata/512191-bffc528053e7.json	ရှမ်းပြည်အခြေအနေ (၁၀၀၅ ၈၇) မကြန်* † အရှေ့ကမ်း အနောက်ကမ်းရှိ ယခုအများနားလည်		1968					medium	needs_manual_review	
521001-a16f5f693959	jbrs-ocr-2079	521001.pdf	Burmese/Burma JBRS/1969/521001.pdf	data/working/ocr/jbrs/text/521001-a16f5f693959.txt	data/working/ocr/jbrs/metadata/521001-a16f5f693959.json	5 bore that title	CHAPADA AND CHAPADA SADDHAMMAJOTIPALA+	1969	1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala	1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.pdf	1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.txt	1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.json	medium	deferred_outside_phase1_scope	
521009-96d64d4a1227	jbrs-ocr-2080	521009.pdf	Burmese/Burma JBRS/JBRS Originals/521009.pdf	data/working/ocr/jbrs/text/521009-96d64d4a1227.txt	data/working/ocr/jbrs/metadata/521009-96d64d4a1227.json	THE 'NEOLITHIC CULTURE OF THE PADAH LIN CAVES +	U Aung Thaw*	1969	1969-neolithic-culture-padah-lin-caves-aung-thaw	1969-neolithic-culture-padah-lin-caves-aung-thaw.pdf	1969-neolithic-culture-padah-lin-caves-aung-thaw.txt	1969-neolithic-culture-padah-lin-caves-aung-thaw.json	medium	deferred_outside_phase1_scope	
521025-c2d6a342dd74	jbrs-ocr-2081	521025.pdf	Burmese/Burma JBRS/1969/521025.pdf	data/working/ocr/jbrs/text/521025-c2d6a342dd74.txt	data/working/ocr/jbrs/metadata/521025-c2d6a342dd74.json	""""	DR. BA HAN	1969	1969-untitled-ba-han	1969-untitled-ba-han.pdf	1969-untitled-ba-han.txt	1969-untitled-ba-han.json	medium	deferred_outside_phase1_scope	
521027-79b9ed779984	jbrs-ocr-2082	521027.pdf	Burmese/Burma JBRS/1969/521027.pdf	data/working/ocr/jbrs/text/521027-79b9ed779984.txt	data/working/ocr/jbrs/metadata/521027-79b9ed779984.json	ဗိုလ်ချုပ်အောင်ဆန်း ဆောင်းပါးများ၊ မိန့်ခွန်းများ၊ လက်ရေးစာမူများ နှင့် 581		1969					medium	needs_manual_review	
521082-f377a63c4476	jbrs-ocr-2083	521082.pdf	Burmese/Burma JBRS/JBRS Originals/521082.pdf	data/working/ocr/jbrs/text/521082-f377a63c4476.txt	data/working/ocr/jbrs/metadata/521082-f377a63c4476.json	ဗိုလိချုပ်အောင်ဆန်း အတ္ထုပ္ပတ္တိစာအုပ်စာတမ်းများနှင့် ဝတ္ထုဆောင်းပါးများ ဗိုလ်ချုပ်အောင်ဆန်း အတ္ထုပ္ပတ္တိ စာအုပ်စာတ…							low	needs_manual_review	
522001-2a3415f67469	jbrs-ocr-2084	522001.pdf	Burmese/Burma JBRS/1969/522001.pdf	data/working/ocr/jbrs/text/522001-2a3415f67469.txt	data/working/ocr/jbrs/metadata/522001-2a3415f67469.json	PROVINCIAL CONTRACT SYSTEM	EXPLOITATION	1969	1969-provincial-contract-system-exploitation	1969-provincial-contract-system-exploitation.pdf	1969-provincial-contract-system-exploitation.txt	1969-provincial-contract-system-exploitation.json	medium	deferred_outside_phase1_scope	
522027-5a0fb4e70541	jbrs-ocr-2085	522027.pdf	Burmese/Burma JBRS/1969/522027.pdf	data/working/ocr/jbrs/text/522027-5a0fb4e70541.txt	data/working/ocr/jbrs/metadata/522027-5a0fb4e70541.json	THE BURMESE CONCEPT OF LAW*	BY	1969	1969-burmese-concept-law-by	1969-burmese-concept-law-by.pdf	1969-burmese-concept-law-by.txt	1969-burmese-concept-law-by.json	medium	deferred_outside_phase1_scope	
522043-44fee62cc61a	jbrs-ocr-2086	522043.pdf	Burmese/Burma JBRS/1969/522043.pdf	data/working/ocr/jbrs/text/522043-44fee62cc61a.txt	data/working/ocr/jbrs/metadata/522043-44fee62cc61a.json	THE PARTS OF SPEECH IN BURMESE AND THE BURMESE QUALIFIERS	Kathleen Forbes †	1969	1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes	1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.pdf	1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.txt	1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.json	medium	deferred_outside_phase1_scope	
522067-3e938b822ba7	jbrs-ocr-2087	522067.pdf	Burmese/Burma JBRS/1969/522067.pdf	data/working/ocr/jbrs/text/522067-3e938b822ba7.txt	data/working/ocr/jbrs/metadata/522067-3e938b822ba7.json	VILLAGE ADMINISTRATION IN UPPER BURMA DURING 87	Ma Kyan*	1969	1969-village-administration-upper-burma-during-87-ma-kyan	1969-village-administration-upper-burma-during-87-ma-kyan.pdf	1969-village-administration-upper-burma-during-87-ma-kyan.txt	1969-village-administration-upper-burma-during-87-ma-kyan.json	medium	deferred_outside_phase1_scope	
522081-52bfbf6bac34	jbrs-ocr-2088	522081.pdf	Burmese/Burma JBRS/JBRS Originals/522081.pdf	data/working/ocr/jbrs/text/522081-52bfbf6bac34.txt	data/working/ocr/jbrs/metadata/522081-52bfbf6bac34.json	ကိုလိုနီခေတ်ဦးကာလ(၁၈၆၀ ၉၀)က မြန်မဂ္ဂပညာရေးတွင် ဗြိတိသျအစိုးရ ဆောင်ရွက်ချက်များအပေါ် ဆန်းစစ်သုံးသပ်ခြင်း ဦးခင်ဇော်ဝင်း၊							low	needs_manual_review	
522081-804ebeadbaaa	jbrs-ocr-2089	522081.pdf	Burmese/Burma JBRS/1969/522081.pdf	data/working/ocr/jbrs/text/522081-804ebeadbaaa.txt	data/working/ocr/jbrs/metadata/522081-804ebeadbaaa.json	ကိုလိုနီခေတ်ဦးကာလ(၁၈၆၀ ၉၀)က မြန်မဂ္ဂပညာရေးတွင် ဗြိတိသျအစိုးရ ဆောင်ရွက်ချက်များအပေါ် ဆန်းစစ်သုံးသပ်ခြင်း ဦးခင်ဇော်ဝင်း၊		1969					medium	needs_manual_review	
531001-12d68eece0a6	jbrs-ocr-2090	531001.pdf	Burmese/Burma JBRS/1969/531001.pdf	data/working/ocr/jbrs/text/531001-12d68eece0a6.txt	data/working/ocr/jbrs/metadata/531001-12d68eece0a6.json	SOME COGNATE WORDS IN BURMESE AND OTHER TIBETO 1. Introduction	BURMAN LANGUAGES	1969	1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages	1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.pdf	1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.txt	1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.json	medium	deferred_outside_phase1_scope	
531025-5721e89a1fce	jbrs-ocr-2091	531025.pdf	Burmese/Burma JBRS/1970/531025.pdf	data/working/ocr/jbrs/text/531025-5721e89a1fce.txt	data/working/ocr/jbrs/metadata/531025-5721e89a1fce.json	WESTERN ENTERPRISE AND ECONOMIC DEVELOPMENT IN BURMA+	by	1970	1970-western-enterprise-economic-development-burma-by	1970-western-enterprise-economic-development-burma-by.pdf	1970-western-enterprise-economic-development-burma-by.txt	1970-western-enterprise-economic-development-burma-by.json	medium	deferred_outside_phase1_scope	
531053-277c49f9765c	jbrs-ocr-2092	531053.pdf	Burmese/Burma JBRS/JBRS Originals/531053.pdf	data/working/ocr/jbrs/text/1970-estimation-articles-burmese-history-published-70-by-scan-2.txt	data/working/ocr/jbrs/metadata/1970-estimation-articles-burmese-history-published-70-by-scan-2.json	AN ESTIMATION OF ARTICLES ON BURMESE HISTORY PUBLISHED IN THE , 70'	by	1970	1970-estimation-articles-burmese-history-published-70-by-scan-2	1970-estimation-articles-burmese-history-published-70-by-scan-2.pdf	1970-estimation-articles-burmese-history-published-70-by-scan-2.txt	1970-estimation-articles-burmese-history-published-70-by-scan-2.json	medium	renamed_in_repo	collision_with=1970-estimation-articles-burmese-history-published-70-by
531067-5ad28de9cedd	jbrs-ocr-2093	531067.pdf	Burmese/Burma JBRS/1970/531067.pdf	data/working/ocr/jbrs/text/531067-5ad28de9cedd.txt	data/working/ocr/jbrs/metadata/531067-5ad28de9cedd.json	မြန်မာနိုင်ငံ သုတေသနအသင်း၏ ဘဝခရီး (၁၉၁၀ ခုမှ ၁၉၁၄ ခုထိ ပထမ၅နှစ်ပိုင်း) ဦးဝန်*		1970					medium	needs_manual_review	
531084-ac0c3bc6097d	jbrs-ocr-2094	531084.pdf	Burmese/Burma JBRS/1970/531084.pdf	data/working/ocr/jbrs/text/531084-ac0c3bc6097d.txt	data/working/ocr/jbrs/metadata/531084-ac0c3bc6097d.json	စကားဦး ဖွံ့ဖြိုးတိုးတက်ဆဲ နိုင်ငံတခုဖြစ်သော ပြည်ထောင်စုမြန်မာနိုင်ငံအဖို့ အခြား ဖွံ့ဖြိုးတိုးတက်ဆဲ နိုင်ငံများနည်းတူ စီ…		1970					medium	needs_manual_review	
532001-54ea9d686222	jbrs-ocr-2095	532001.pdf	Burmese/Burma JBRS/JBRS Originals/532001.pdf	data/working/ocr/jbrs/text/532001-54ea9d686222.txt	data/working/ocr/jbrs/metadata/532001-54ea9d686222.json	ARAKANESE CAPITALS: A PRELIMINARY SURVEY OF THEIR	GEOGRAPHICAL SITING.*	1970	1970-arakanese-capitals-preliminary-survey-their-geographical-siting	1970-arakanese-capitals-preliminary-survey-their-geographical-siting.pdf	1970-arakanese-capitals-preliminary-survey-their-geographical-siting.txt	1970-arakanese-capitals-preliminary-survey-their-geographical-siting.json	medium	deferred_outside_phase1_scope	
532015-bf55dc76c0f6	jbrs-ocr-2096	532015.pdf	Burmese/Burma JBRS/1970/532015.pdf	data/working/ocr/jbrs/text/532015-bf55dc76c0f6.txt	data/working/ocr/jbrs/metadata/532015-bf55dc76c0f6.json	DIPLOMATIC DOCUMENTS RELATING TO THE BURMESE ITALIAN TREATY OF * [A study of documents hitherto unpublished found among…	Racchia]	1970	1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia	1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.pdf	1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.txt	1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.json	medium	deferred_outside_phase1_scope	
532055-b29c344316ea	jbrs-ocr-2097	532055.pdf	Burmese/Burma JBRS/JBRS Originals/532055.pdf	data/working/ocr/jbrs/text/532055-b29c344316ea.txt	data/working/ocr/jbrs/metadata/532055-b29c344316ea.json	The main problem of Burmese archaeology is to fill up the gaps in the curly chapters of Burmese history and to correlat…	THE EXCAVATIONS AT HALIN *						low	needs_manual_review	
532065-ae5d457db89a	jbrs-ocr-2098	532065.pdf	Burmese/Burma JBRS/JBRS Originals/532065.pdf	data/working/ocr/jbrs/text/532065-ae5d457db89a.txt	data/working/ocr/jbrs/metadata/532065-ae5d457db89a.json	THE BURMESE EMBASSY TO ITALY IN [From hitherto unpublished documents from Italian Sources	Translated and annotated by	1970	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.pdf	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.txt	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.json	medium	deferred_outside_phase1_scope	collision_with=1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by
541001-5d390a5034ab	jbrs-ocr-2099	541001.pdf	Burmese/Burma JBRS/JBRS Originals/541001.pdf	data/working/ocr/jbrs/text/1971-old-burma-early-pagan-a-radical-review.txt	data/working/ocr/jbrs/metadata/1971-old-burma-early-pagan-a-radical-review.json	OLD BURMA – EARLY PAGAN	(A Radical Review )*	1971	1971-old-burma-early-pagan-a-radical-review	1971-old-burma-early-pagan-a-radical-review.pdf	1971-old-burma-early-pagan-a-radical-review.txt	1971-old-burma-early-pagan-a-radical-review.json	medium	renamed_in_repo	
541031-f0ff252c754e	jbrs-ocr-2100	541031.pdf	Burmese/Burma JBRS/JBRS Originals/541031.pdf	data/working/ocr/jbrs/text/541031-f0ff252c754e.txt	data/working/ocr/jbrs/metadata/541031-f0ff252c754e.json	From Documents in the French Foreign Ministry	PRINCE MYNGOON'S ODYSSEY	1971	1971-documents-french-foreign-ministry-prince-myngoon-s-odyssey	1971-documents-french-foreign-ministry-prince-myngoon-s-odyssey.pdf	1971-documents-french-foreign-ministry-prince-myngoon-s-odyssey.txt	1971-documents-french-foreign-ministry-prince-myngoon-s-odyssey.json	medium	deferred_outside_phase1_scope	
