local_file_id	old_file_name	old_path_stub	canonical_file_name	canonical_ocr_text_path	canonical_metadata_path	canonical_pdf_path_stub	alias_status	notes
492145-c59ff42645f1	492145.pdf	Burmese/Burma JBRS/JBRS Originals/492145.pdf	1966-relations-between-burma-chylon-c-e-godakumbura.pdf	data/working/ocr/jbrs/text/1966-relations-between-burma-chylon-c-e-godakumbura.txt	data/working/ocr/jbrs/metadata/1966-relations-between-burma-chylon-c-e-godakumbura.json	data_local/sources/jbrs_canonical_pdfs/1966-relations-between-burma-chylon-c-e-godakumbura.pdf	renamed_in_repo	
492163-6ae8a734172f	492163.pdf	Burmese/Burma JBRS/1966/492163.pdf	1966-code-versus-custom-development-a-historical-accident.pdf	data/working/ocr/jbrs/text/1966-code-versus-custom-development-a-historical-accident.txt	data/working/ocr/jbrs/metadata/1966-code-versus-custom-development-a-historical-accident.json	data_local/sources/jbrs_canonical_pdfs/1966-code-versus-custom-development-a-historical-accident.pdf	deferred_outside_phase1_scope	
492173-5a43ce2b6fcf	492173.pdf	Burmese/Burma JBRS/1966/492173.pdf	1966-origin-development-dhammathats-maung-kyin-swi.pdf	data/working/ocr/jbrs/text/1966-origin-development-dhammathats-maung-kyin-swi.txt	data/working/ocr/jbrs/metadata/1966-origin-development-dhammathats-maung-kyin-swi.json	data_local/sources/jbrs_canonical_pdfs/1966-origin-development-dhammathats-maung-kyin-swi.pdf	renamed_in_repo	
492207-8de972966cb4	492207.pdf	Burmese/Burma JBRS/1966/492207.pdf	1966-david-lester-richardson-diplomat-explorer-r-r-langham-carter.pdf	data/working/ocr/jbrs/text/1966-david-lester-richardson-diplomat-explorer-r-r-langham-carter.txt	data/working/ocr/jbrs/metadata/1966-david-lester-richardson-diplomat-explorer-r-r-langham-carter.json	data_local/sources/jbrs_canonical_pdfs/1966-david-lester-richardson-diplomat-explorer-r-r-langham-carter.pdf	deferred_outside_phase1_scope	
492219-f8b8032df969	492219.pdf	Burmese/Burma JBRS/1966/492219.pdf	1966-new-species-fish-inle-lake-southern-shan-state-silurus-burmanensis.pdf	data/working/ocr/jbrs/text/1966-new-species-fish-inle-lake-southern-shan-state-silurus-burmanensis.txt	data/working/ocr/jbrs/metadata/1966-new-species-fish-inle-lake-southern-shan-state-silurus-burmanensis.json	data_local/sources/jbrs_canonical_pdfs/1966-new-species-fish-inle-lake-southern-shan-state-silurus-burmanensis.pdf	deferred_outside_phase1_scope	
492223-c3e13f97a9c9	492223.pdf	Burmese/Burma JBRS/1966/492223.pdf	492223.pdf	data/working/ocr/jbrs/text/492223-c3e13f97a9c9.txt	data/working/ocr/jbrs/metadata/492223-c3e13f97a9c9.json		needs_manual_review	
492225-22f6d60f8026	492225.pdf	Burmese/Burma JBRS/1966/492225.pdf	1966-untitled-at.pdf	data/working/ocr/jbrs/text/1966-untitled-at.txt	data/working/ocr/jbrs/metadata/1966-untitled-at.json	data_local/sources/jbrs_canonical_pdfs/1966-untitled-at.pdf	deferred_outside_phase1_scope	
501001-e9409c452f47	501001.pdf	Burmese/Burma JBRS/1967/501001.pdf	1967-survey-some-energy-sources-burma-maung-maung-kha.pdf	data/working/ocr/jbrs/text/1967-survey-some-energy-sources-burma-maung-maung-kha.txt	data/working/ocr/jbrs/metadata/1967-survey-some-energy-sources-burma-maung-maung-kha.json	data_local/sources/jbrs_canonical_pdfs/1967-survey-some-energy-sources-burma-maung-maung-kha.pdf	deferred_outside_phase1_scope	
501011-adef3405a586	501011.pdf	Burmese/Burma JBRS/JBRS Originals/501011.pdf	501011.pdf	data/working/ocr/jbrs/text/501011-adef3405a586.txt	data/working/ocr/jbrs/metadata/501011-adef3405a586.json		needs_manual_review	
501021-054d64f3ec44	501021.pdf	Burmese/Burma JBRS/JBRS Originals/501021.pdf	501021.pdf	data/working/ocr/jbrs/text/501021-054d64f3ec44.txt	data/working/ocr/jbrs/metadata/501021-054d64f3ec44.json		needs_manual_review	
501033-54afe0f6e308	501033.pdf	Burmese/Burma JBRS/1967/501033.pdf	1967-malapropism-my-reply-dr-hla-pe-hla-pe.pdf	data/working/ocr/jbrs/text/1967-malapropism-my-reply-dr-hla-pe-hla-pe.txt	data/working/ocr/jbrs/metadata/1967-malapropism-my-reply-dr-hla-pe-hla-pe.json	data_local/sources/jbrs_canonical_pdfs/1967-malapropism-my-reply-dr-hla-pe-hla-pe.pdf	deferred_outside_phase1_scope	
501047-58b1b8ae2cea	501047.pdf	Burmese/Burma JBRS/1967/501047.pdf	1967-neologisms-english-burmese-introduction.pdf	data/working/ocr/jbrs/text/1967-neologisms-english-burmese-introduction.txt	data/working/ocr/jbrs/metadata/1967-neologisms-english-burmese-introduction.json	data_local/sources/jbrs_canonical_pdfs/1967-neologisms-english-burmese-introduction.pdf	deferred_outside_phase1_scope	
501071-33ad42532a5b	501071.pdf	Burmese/Burma JBRS/1967/501071.pdf	1967-tentative-list-mon-loan-words-burmese-hla-pe.pdf	data/working/ocr/jbrs/text/1967-tentative-list-mon-loan-words-burmese-hla-pe.txt	data/working/ocr/jbrs/metadata/1967-tentative-list-mon-loan-words-burmese-hla-pe.json	data_local/sources/jbrs_canonical_pdfs/1967-tentative-list-mon-loan-words-burmese-hla-pe.pdf	deferred_outside_phase1_scope	
501095-5959f008b473	501095.PDF	Burmese/Burma JBRS/JBRS Originals/501095.PDF	501095.PDF	data/working/ocr/jbrs/text/501095-5959f008b473.txt	data/working/ocr/jbrs/metadata/501095-5959f008b473.json		needs_manual_review	
501125-91755ef7b530	501125.pdf	Burmese/Burma JBRS/1967/501125.pdf	1967-dictionaries-national-races-union-burma-summary.pdf	data/working/ocr/jbrs/text/1967-dictionaries-national-races-union-burma-summary.txt	data/working/ocr/jbrs/metadata/1967-dictionaries-national-races-union-burma-summary.json	data_local/sources/jbrs_canonical_pdfs/1967-dictionaries-national-races-union-burma-summary.pdf	deferred_outside_phase1_scope	
502177-9b894ba0f8dd	502177.pdf	Burmese/Burma JBRS/1967/502177.pdf	1967-1-hla-pe.pdf	data/working/ocr/jbrs/text/1967-1-hla-pe.txt	data/working/ocr/jbrs/metadata/1967-1-hla-pe.json	data_local/sources/jbrs_canonical_pdfs/1967-1-hla-pe.pdf	deferred_outside_phase1_scope	
502195-f6e6811cfe79	502195.pdf	Burmese/Burma JBRS/1967/502195.pdf	1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.pdf	data/working/ocr/jbrs/text/1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.txt	data/working/ocr/jbrs/metadata/1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.json	data_local/sources/jbrs_canonical_pdfs/1967-1-introduction-compound-nouns-burmese-dr-k-forbes-k-forbes.pdf	deferred_outside_phase1_scope	
502223-e24054f60a82	502223.pdf	Burmese/Burma JBRS/JBRS Originals/502223.pdf	1967-burmese-calender-lu-pe-win-scan-2.pdf	data/working/ocr/jbrs/text/1967-burmese-calender-lu-pe-win-scan-2.txt	data/working/ocr/jbrs/metadata/1967-burmese-calender-lu-pe-win-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1967-burmese-calender-lu-pe-win-scan-2.pdf	renamed_in_repo	collision_with=1967-burmese-calender-lu-pe-win
502245-9798d74ff8a5	502245.pdf	Burmese/Burma JBRS/1967/502245.pdf	1967-state-law-contemporary-i.pdf	data/working/ocr/jbrs/text/1967-state-law-contemporary-i.txt	data/working/ocr/jbrs/metadata/1967-state-law-contemporary-i.json	data_local/sources/jbrs_canonical_pdfs/1967-state-law-contemporary-i.pdf	deferred_outside_phase1_scope	
502263-711176a1a7d5	502263.pdf	Burmese/Burma JBRS/1967/502263.pdf	1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.pdf	data/working/ocr/jbrs/text/1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.txt	data/working/ocr/jbrs/metadata/1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.json	data_local/sources/jbrs_canonical_pdfs/1967-prosodic-analysis-burmese-syllable-initial-0-1-2-features.pdf	deferred_outside_phase1_scope	
502285-a2e4d0ca5eb0	502285.pdf	Burmese/Burma JBRS/1967/502285.pdf	1967-meaning-significance-dhammacakka.pdf	data/working/ocr/jbrs/text/1967-meaning-significance-dhammacakka.txt	data/working/ocr/jbrs/metadata/1967-meaning-significance-dhammacakka.json	data_local/sources/jbrs_canonical_pdfs/1967-meaning-significance-dhammacakka.pdf	deferred_outside_phase1_scope	
511001-dbefb05f2ab9	511001.pdf	Burmese/Burma JBRS/JBRS Originals/511001.pdf	511001.pdf	data/working/ocr/jbrs/text/511001-dbefb05f2ab9.txt	data/working/ocr/jbrs/metadata/511001-dbefb05f2ab9.json		needs_manual_review	
511009-750aff54672f	511009.pdf	Burmese/Burma JBRS/JBRS Originals/511009.pdf	1968-aspects-burmese-rural-life-old-ba-han.pdf	data/working/ocr/jbrs/text/1968-aspects-burmese-rural-life-old-ba-han.txt	data/working/ocr/jbrs/metadata/1968-aspects-burmese-rural-life-old-ba-han.json	data_local/sources/jbrs_canonical_pdfs/1968-aspects-burmese-rural-life-old-ba-han.pdf	deferred_outside_phase1_scope	
511017-c0462c88e09f	511017.pdf	Burmese/Burma JBRS/1968/511017.pdf	1968-attitudes-burmese-men-women-male-dominance-in-the-family.pdf	data/working/ocr/jbrs/text/1968-attitudes-burmese-men-women-male-dominance-in-the-family.txt	data/working/ocr/jbrs/metadata/1968-attitudes-burmese-men-women-male-dominance-in-the-family.json	data_local/sources/jbrs_canonical_pdfs/1968-attitudes-burmese-men-women-male-dominance-in-the-family.pdf	deferred_outside_phase1_scope	
511023-7763e9d5dd2e	511023.pdf	Burmese/Burma JBRS/1968/511023.pdf	1968-some-examples-depletion-meaning-burmese-kathleen-forbes.pdf	data/working/ocr/jbrs/text/1968-some-examples-depletion-meaning-burmese-kathleen-forbes.txt	data/working/ocr/jbrs/metadata/1968-some-examples-depletion-meaning-burmese-kathleen-forbes.json	data_local/sources/jbrs_canonical_pdfs/1968-some-examples-depletion-meaning-burmese-kathleen-forbes.pdf	deferred_outside_phase1_scope	
511029-d2a02a219c75	511029.pdf	Burmese/Burma JBRS/JBRS Originals/511029.pdf	1968-burma-languages-g-h-luce-scan-2.pdf	data/working/ocr/jbrs/text/1968-burma-languages-g-h-luce-scan-2.txt	data/working/ocr/jbrs/metadata/1968-burma-languages-g-h-luce-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1968-burma-languages-g-h-luce-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=1968-burmeselanguages-luce1968-pdf; collision_with=1968-burma-languages-g-h-luce
512097-bb6772843f6f	512097.pdf	Burmese/Burma JBRS/JBRS Originals/512097.pdf	1968-assam-origins-relation-oceania-j-h-hutton.pdf	data/working/ocr/jbrs/text/1968-assam-origins-relation-oceania-j-h-hutton.txt	data/working/ocr/jbrs/metadata/1968-assam-origins-relation-oceania-j-h-hutton.json	data_local/sources/jbrs_canonical_pdfs/1968-assam-origins-relation-oceania-j-h-hutton.pdf	deferred_outside_phase1_scope	
512125-83c8c6ce8ff5	512125.pdf	Burmese/Burma JBRS/1968/512125.pdf	1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.pdf	data/working/ocr/jbrs/text/1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.txt	data/working/ocr/jbrs/metadata/1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.json	data_local/sources/jbrs_canonical_pdfs/1968-rise-popular-literature-burma-hla-pe2-burma-has-hla-pe.pdf	renamed_in_repo	
512145-88494fda7a12	512145.pdf	Burmese/Burma JBRS/1968/512145.pdf	1968-1-preliminary-alphabetical-order-burmese-1-john-okell.pdf	data/working/ocr/jbrs/text/1968-1-preliminary-alphabetical-order-burmese-1-john-okell.txt	data/working/ocr/jbrs/metadata/1968-1-preliminary-alphabetical-order-burmese-1-john-okell.json	data_local/sources/jbrs_canonical_pdfs/1968-1-preliminary-alphabetical-order-burmese-1-john-okell.pdf	deferred_outside_phase1_scope	
512173-a3516d020bab	512173.pdf	Burmese/Burma JBRS/JBRS Originals/512173.pdf	1968-1629-48-administration-under-king-thalun.pdf	data/working/ocr/jbrs/text/1968-1629-48-administration-under-king-thalun.txt	data/working/ocr/jbrs/metadata/1968-1629-48-administration-under-king-thalun.json	data_local/sources/jbrs_canonical_pdfs/1968-1629-48-administration-under-king-thalun.pdf	deferred_outside_phase1_scope	
512189-a68f668e4e8a	512189.pdf	Burmese/Burma JBRS/1968/512189.pdf	1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.pdf	data/working/ocr/jbrs/text/1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.txt	data/working/ocr/jbrs/metadata/1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.json	data_local/sources/jbrs_canonical_pdfs/1968-maha-tharay-sithu-u-ba-lwin-u-ba-obituary-note.pdf	deferred_outside_phase1_scope	
512191-bffc528053e7	512191.pdf	Burmese/Burma JBRS/1968/512191.pdf	512191.pdf	data/working/ocr/jbrs/text/512191-bffc528053e7.txt	data/working/ocr/jbrs/metadata/512191-bffc528053e7.json		needs_manual_review	
521001-a16f5f693959	521001.pdf	Burmese/Burma JBRS/1969/521001.pdf	1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.pdf	data/working/ocr/jbrs/text/1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.txt	data/working/ocr/jbrs/metadata/1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.json	data_local/sources/jbrs_canonical_pdfs/1969-5-bore-that-title-chapada-and-chapada-saddhammajotipala.pdf	deferred_outside_phase1_scope	
521009-96d64d4a1227	521009.pdf	Burmese/Burma JBRS/JBRS Originals/521009.pdf	1969-neolithic-culture-padah-lin-caves-aung-thaw.pdf	data/working/ocr/jbrs/text/1969-neolithic-culture-padah-lin-caves-aung-thaw.txt	data/working/ocr/jbrs/metadata/1969-neolithic-culture-padah-lin-caves-aung-thaw.json	data_local/sources/jbrs_canonical_pdfs/1969-neolithic-culture-padah-lin-caves-aung-thaw.pdf	deferred_outside_phase1_scope	
521025-c2d6a342dd74	521025.pdf	Burmese/Burma JBRS/1969/521025.pdf	1969-untitled-ba-han.pdf	data/working/ocr/jbrs/text/1969-untitled-ba-han.txt	data/working/ocr/jbrs/metadata/1969-untitled-ba-han.json	data_local/sources/jbrs_canonical_pdfs/1969-untitled-ba-han.pdf	deferred_outside_phase1_scope	
521027-79b9ed779984	521027.pdf	Burmese/Burma JBRS/1969/521027.pdf	521027.pdf	data/working/ocr/jbrs/text/521027-79b9ed779984.txt	data/working/ocr/jbrs/metadata/521027-79b9ed779984.json		needs_manual_review	
521082-f377a63c4476	521082.pdf	Burmese/Burma JBRS/JBRS Originals/521082.pdf	521082.pdf	data/working/ocr/jbrs/text/521082-f377a63c4476.txt	data/working/ocr/jbrs/metadata/521082-f377a63c4476.json		needs_manual_review	
522001-2a3415f67469	522001.pdf	Burmese/Burma JBRS/1969/522001.pdf	1969-provincial-contract-system-exploitation.pdf	data/working/ocr/jbrs/text/1969-provincial-contract-system-exploitation.txt	data/working/ocr/jbrs/metadata/1969-provincial-contract-system-exploitation.json	data_local/sources/jbrs_canonical_pdfs/1969-provincial-contract-system-exploitation.pdf	deferred_outside_phase1_scope	
522027-5a0fb4e70541	522027.pdf	Burmese/Burma JBRS/1969/522027.pdf	1969-burmese-concept-law-by.pdf	data/working/ocr/jbrs/text/1969-burmese-concept-law-by.txt	data/working/ocr/jbrs/metadata/1969-burmese-concept-law-by.json	data_local/sources/jbrs_canonical_pdfs/1969-burmese-concept-law-by.pdf	deferred_outside_phase1_scope	
522043-44fee62cc61a	522043.pdf	Burmese/Burma JBRS/1969/522043.pdf	1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.pdf	data/working/ocr/jbrs/text/1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.txt	data/working/ocr/jbrs/metadata/1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.json	data_local/sources/jbrs_canonical_pdfs/1969-parts-speech-burmese-burmese-qualifiers-kathleen-forbes.pdf	deferred_outside_phase1_scope	
522067-3e938b822ba7	522067.pdf	Burmese/Burma JBRS/1969/522067.pdf	1969-village-administration-upper-burma-during-87-ma-kyan.pdf	data/working/ocr/jbrs/text/1969-village-administration-upper-burma-during-87-ma-kyan.txt	data/working/ocr/jbrs/metadata/1969-village-administration-upper-burma-during-87-ma-kyan.json	data_local/sources/jbrs_canonical_pdfs/1969-village-administration-upper-burma-during-87-ma-kyan.pdf	deferred_outside_phase1_scope	
522081-52bfbf6bac34	522081.pdf	Burmese/Burma JBRS/JBRS Originals/522081.pdf	522081.pdf	data/working/ocr/jbrs/text/522081-52bfbf6bac34.txt	data/working/ocr/jbrs/metadata/522081-52bfbf6bac34.json		needs_manual_review	
522081-804ebeadbaaa	522081.pdf	Burmese/Burma JBRS/1969/522081.pdf	522081.pdf	data/working/ocr/jbrs/text/522081-804ebeadbaaa.txt	data/working/ocr/jbrs/metadata/522081-804ebeadbaaa.json		needs_manual_review	
531001-12d68eece0a6	531001.pdf	Burmese/Burma JBRS/1969/531001.pdf	1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.pdf	data/working/ocr/jbrs/text/1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.txt	data/working/ocr/jbrs/metadata/1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.json	data_local/sources/jbrs_canonical_pdfs/1969-some-cognate-words-burmese-other-tibeto-1-introduction-burman-languages.pdf	deferred_outside_phase1_scope	
531025-5721e89a1fce	531025.pdf	Burmese/Burma JBRS/1970/531025.pdf	1970-western-enterprise-economic-development-burma-by.pdf	data/working/ocr/jbrs/text/1970-western-enterprise-economic-development-burma-by.txt	data/working/ocr/jbrs/metadata/1970-western-enterprise-economic-development-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1970-western-enterprise-economic-development-burma-by.pdf	deferred_outside_phase1_scope	
531053-277c49f9765c	531053.pdf	Burmese/Burma JBRS/JBRS Originals/531053.pdf	1970-estimation-articles-burmese-history-published-70-by-scan-2.pdf	data/working/ocr/jbrs/text/1970-estimation-articles-burmese-history-published-70-by-scan-2.txt	data/working/ocr/jbrs/metadata/1970-estimation-articles-burmese-history-published-70-by-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1970-estimation-articles-burmese-history-published-70-by-scan-2.pdf	renamed_in_repo	collision_with=1970-estimation-articles-burmese-history-published-70-by
531067-5ad28de9cedd	531067.pdf	Burmese/Burma JBRS/1970/531067.pdf	531067.pdf	data/working/ocr/jbrs/text/531067-5ad28de9cedd.txt	data/working/ocr/jbrs/metadata/531067-5ad28de9cedd.json		needs_manual_review	
531084-ac0c3bc6097d	531084.pdf	Burmese/Burma JBRS/1970/531084.pdf	531084.pdf	data/working/ocr/jbrs/text/531084-ac0c3bc6097d.txt	data/working/ocr/jbrs/metadata/531084-ac0c3bc6097d.json		needs_manual_review	
532001-54ea9d686222	532001.pdf	Burmese/Burma JBRS/JBRS Originals/532001.pdf	1970-arakanese-capitals-preliminary-survey-their-geographical-siting.pdf	data/working/ocr/jbrs/text/1970-arakanese-capitals-preliminary-survey-their-geographical-siting.txt	data/working/ocr/jbrs/metadata/1970-arakanese-capitals-preliminary-survey-their-geographical-siting.json	data_local/sources/jbrs_canonical_pdfs/1970-arakanese-capitals-preliminary-survey-their-geographical-siting.pdf	deferred_outside_phase1_scope	
532015-bf55dc76c0f6	532015.pdf	Burmese/Burma JBRS/1970/532015.pdf	1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.pdf	data/working/ocr/jbrs/text/1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.txt	data/working/ocr/jbrs/metadata/1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.json	data_local/sources/jbrs_canonical_pdfs/1970-diplomatic-documents-relating-burmese-italian-treaty-study-documents-racchia.pdf	deferred_outside_phase1_scope	
532055-b29c344316ea	532055.pdf	Burmese/Burma JBRS/JBRS Originals/532055.pdf	532055.pdf	data/working/ocr/jbrs/text/532055-b29c344316ea.txt	data/working/ocr/jbrs/metadata/532055-b29c344316ea.json		needs_manual_review	
532065-ae5d457db89a	532065.pdf	Burmese/Burma JBRS/JBRS Originals/532065.pdf	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.pdf	data/working/ocr/jbrs/text/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.txt	data/working/ocr/jbrs/metadata/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by-scan-2.pdf	deferred_outside_phase1_scope	collision_with=1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by
