batch_id	local_file_id	file_name	path_stub	volume	issue	year	page_count_estimate	runtime_path_available	ocr_priority	ocr_priority_reason	ocr_scope	ocr_engine	output_basename	expected_output_format	metadata_sidecar_path	status	blocked_by	notes
jbrs-ocr-0592	163200-8794da1791a6	163200.pdf	Burmese/Burma JBRS/1926/163200.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163200-8794da1791a6-163200	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163200-8794da1791a6-163200.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0593	163211-1aadfb635d11	163211.pdf	Burmese/Burma JBRS/1926/163211.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163211-1aadfb635d11-163211	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163211-1aadfb635d11-163211.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0594	163213-47f181958d75	163213.pdf	Burmese/Burma JBRS/JBRS Originals/163213.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163213-47f181958d75-163213	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163213-47f181958d75-163213.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0595	163214-d0a936daba98	163214.pdf	Burmese/Burma JBRS/1926/163214.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163214-d0a936daba98-163214	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163214-d0a936daba98-163214.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0596	163220-3d6b54c91196	163220.pdf	Burmese/Burma JBRS/1926/163220.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163220-3d6b54c91196-163220	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163220-3d6b54c91196-163220.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0597	163220-e662541eca85	163220.pdf	Burmese/Burma JBRS/JBRS Originals/163220.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163220-e662541eca85-163220	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163220-e662541eca85-163220.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0598	163227-85434c42c221	163227.pdf	Burmese/Burma JBRS/1926/163227.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163227-85434c42c221-163227	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163227-85434c42c221-163227.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0599	163230-f6e29a083fd9	163230.pdf	Burmese/Burma JBRS/1926/163230.pdf			1926		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	163230-f6e29a083fd9-163230	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/163230-f6e29a083fd9-163230.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0600	171001-84052427e09b	171001.pdf	Burmese/Burma JBRS/JBRS Originals/171001.pdf			1927		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	171001-84052427e09b-171001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/171001-84052427e09b-171001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0601	172105-7def855daf0e	172105.pdf	Burmese/Burma JBRS/1927/172105.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	172105-7def855daf0e-172105	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/172105-7def855daf0e-172105.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0602	172119-63915e425265	172119.pdf	Burmese/Burma JBRS/JBRS Originals/172119.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	172119-63915e425265-172119	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/172119-63915e425265-172119.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0603	172127-1cc5174fb172	172127.pdf	Burmese/Burma JBRS/JBRS Originals/172127.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	172127-1cc5174fb172-172127	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/172127-1cc5174fb172-172127.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0604	172157-6e2d43365b64	172157.pdf	Burmese/Burma JBRS/1927/172157.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	172157-6e2d43365b64-172157	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/172157-6e2d43365b64-172157.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0605	172165-43733b36bc41	172165.pdf	Burmese/Burma JBRS/JBRS Originals/172165.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	172165-43733b36bc41-172165	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/172165-43733b36bc41-172165.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0606	173169-556a95aa00c4	173169.pdf	Burmese/Burma JBRS/JBRS Originals/173169.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173169-556a95aa00c4-173169	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173169-556a95aa00c4-173169.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0607	173174-6058a5bc8892	173174.pdf	Burmese/Burma JBRS/JBRS Originals/173174.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173174-6058a5bc8892-173174	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173174-6058a5bc8892-173174.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0608	173176-cf8642affb2a	173176.pdf	Burmese/Burma JBRS/JBRS Originals/173176.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173176-cf8642affb2a-173176	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173176-cf8642affb2a-173176.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0609	173177-03021e2137b7	173177.pdf	Burmese/Burma JBRS/JBRS Originals/173177.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173177-03021e2137b7-173177	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173177-03021e2137b7-173177.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0610	173190-4a6e1b9c5700	173190.pdf	Burmese/Burma JBRS/1927/173190.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173190-4a6e1b9c5700-173190	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173190-4a6e1b9c5700-173190.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0611	173238-cbcb07b75cb7	173238.pdf	Burmese/Burma JBRS/1927/173238.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173238-cbcb07b75cb7-173238	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173238-cbcb07b75cb7-173238.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0612	173244-793180541919	173244.pdf	Burmese/Burma JBRS/1927/173244.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173244-793180541919-173244	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173244-793180541919-173244.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0613	173252-8d1501849396	173252.pdf	Burmese/Burma JBRS/1927/173252.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173252-8d1501849396-173252	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173252-8d1501849396-173252.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0614	173257-37007a05bfa0	173257.pdf	Burmese/Burma JBRS/1927/173257.pdf			1927		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	173257-37007a05bfa0-173257	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/173257-37007a05bfa0-173257.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
