hit_id	local_file_id	batch_id	file_name	page_marker	hit_type	matched_marker	short_context	language_scope_guess	burmese_relevance_guess	priority	next_action	notes
jbrs-ocr-hit-adfcdeb924	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 3	translation_marker	translation	Pali-Burmese Nissaya 45 This kind of translation is not peculiar to the countries of the Theravada school. Although Tibetan or Chinese nis	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-36c48d2dd0	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 4	text_marker	pali text	2) Free translation: The next step in translating Pali texts, perhaps, is this style. Fundamentally the difference between this and the first is in d	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-cce3d41c86	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 4	translation_marker	translation	46 U Tin Lwin (2) Free translation: The next step in translating Pali texts, perhaps, is this style. Fundamentally the diffe	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-5e137d9acc	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 5	translation_marker	translation	"attain physical and mental happiness."" (3) Ornate translation: The style of translation is a wholly or partly versified form of the previous one, i.e. "	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-0e01d7644a	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 6	translation_marker	translated	e' chimwaŋa' mya? tɔ mu̸ðɔ || This may be briefly translated into English as follows: “(I bow down to the Buddha) who speaks that which is true and be	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-734afd0c83	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 6	translation_marker	translation	a three different meanings are given in verse (4) Translation with Short Notes: This type of translation is intended for students of the Pali language.	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-cf3aed24e6	1963-paliburmesenissaya-tinlwin1963-pdf	jbrs-ocr-1479	PaliBurmeseNissaya-TinLwin1963.pdf	page 8	translation_marker	translated	 not in the Burmese language, has to be split and translated accordingly into Burmese. (b) Particles and indelinable nouns¹ are usually shown in brack	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-47426a705c	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 1	inscription_marker	inscription	f the Burmese kings is traced back to the bearing inscriptions to guide our steps. * The roots of the Burmese people however lie deep in the distant pa	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-df40df8c48	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 1	inscription_marker	inscriptions	f the Burmese kings is traced back to the bearing inscriptions to guide our steps. * The roots of the Burmese people however lie deep in the distant pas	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-0442472cf1	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 10	inscription_marker	inscription	on, as illustrated for example in the temples and inscriptions of Pagan, took its particular form and line. The Burmese adopted much from the Mons and 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4543d2e553	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 10	inscription_marker	inscriptions	on, as illustrated for example in the temples and inscriptions of Pagan, took its particular form and line. The Burmese adopted much from the Mons and a	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-45e5ef7cc4	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 12	inscription_marker	inscription	( မြန်မာ ). It is pertinent to mention that a Mon inscription of 1102 A.D. (circa) first mentions the name Mirma.49 10. National Language, the second b	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-f0b1027764	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 12	inscription_marker	inscriptions	"ing their hand on a new medium. The Talaing (Mon) inscriptions of the same period are more advanced both in spelling and style.""5 '52 48. F. Sangermano:"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-7002e02b1b	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 12	inscription_marker	mon inscription	nma ( မြန်မာ ). It is pertinent to mention that a Mon inscription of 1102 A.D. (circa) first mentions the name Mirma.49 10. National Language, the second b	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-379a246d66	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 12	translation_marker	translated	e people in the new teaching. Moreover, they were translated from Mon into Burmese and thus helped to shape the Burmese language into a literary mediu	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-49c52efa7b	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 13	inscription_marker	inscription	gence of the Burmese Nation An ancient Mon Palace Inscription of 1102 A.D. belonging to the reign of Kyan- sittha (1084-1112 A.D.) who succeeded Sawlu,	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-da49ed096f	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 13	inscription_marker	inscriptions	 appearance of the Pali inscription alongside the inscriptions in other three languages provokes interest. It is a reminder of the binding religious lin	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6664841df8	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 2	inscription_marker	inscription	ern sea-board of South- ern India. 'The brief urn inscription brilliantly elucidated by Dr. Blagden, reveals to us a Vikrama dynasty using Pyu script a	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2822777e1b	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 2	inscription_marker	inscriptions	uddha, a silver-gilt stupa- shaped casket bearing inscriptions in Pyu and two silver guardians (Dvarapa- las) and twenty gold leaf manuscripts with Budd	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-7adacbdac0	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 2	text_marker	pali text	unggan Village two gold plates bear- ing Buddhist Pali texts in a script closely resembling the Pallava script in use in Conjeveram on the eastern se	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4b8395bf13	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 3	inscription_marker	inscription	ay. The top half has been broken off. Below is an inscription in Pyu. Beneath it is a group of people in an atti- tude of worship. 'Those on the right 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-92c2a01e90	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 6	inscription_marker	inscription	 faint and flickering is shed by the earliest Mon inscription (so far discovered) on the octagonal pillar found at Lopburi (Lavo), 80 miles north of Ba	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2dc53d6e62	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 6	inscription_marker	inscriptions	5th century which resembles the script of the Pyu inscriptions on the archaeological discoveries at Maunggan. 24 Plainly, Indian civilisation which was 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5bde4c6f75	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 6	inscription_marker	mon inscription	ever faint and flickering is shed by the earliest Mon inscription (so far discovered) on the octagonal pillar found at Lopburi (Lavo), 80 miles north of Ba	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9ca591b88f	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 6	inscription_marker	pyu inscription	the 5th century which resembles the script of the Pyu inscriptions on the archaeological discoveries at Maunggan. 24 Plainly, Indian civilisation which was	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-0e0b1afad4	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 9	inscription_marker	inscription	 p. 319. 33. Old Burmese place-names found in the inscriptions of the twelfth and thirteenth centuries furnish a clue to the line of the Ch'iang irrupt	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9dde543d07	1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	page 9	inscription_marker	inscriptions	 p. 319. 33. Old Burmese place-names found in the inscriptions of the twelfth and thirteenth centuries furnish a clue to the line of the Ch'iang irrupti	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-445bbfb5b7	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 10	inscription_marker	inscription	n conspicuous contexts throughout all our ancient inscriptions. Some scholars, therefore, absolutely went wrong when they suggested that the name of ou	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-72de1ee737	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 10	inscription_marker	inscriptions	n conspicuous contexts throughout all our ancient inscriptions. Some scholars, therefore, absolutely went wrong when they suggested that the name of our	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3fc5c829aa	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 17	inscription_marker	inscription	"arly identical with that of contemporary Javanese inscriptions"". Page 78 § 12 Epigraphia Birmanica Volume I part II. See also Inaugural Address by J.S."	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3d687a3471	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 17	inscription_marker	inscriptions	"arly identical with that of contemporary Javanese inscriptions"". Page 78 § 12 Epigraphia Birmanica Volume I part II. See also Inaugural Address by J.S. "	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9868c2db3b	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 17	translation_marker	translation	1-22 on pages 150 and 151 of the text and English translation by C.O. Blagden in the same volume of Epigraphia Birmanica. 7. You will conveniently find	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-fea2692fdf	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 18	inscription_marker	inscription	"ည်များ by U Po Lat page 21, 11. See Face C of the inscription line 12 and the footnote of the same. ""Iooks as if it might be angar, but it is very doub"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-eb86edb0f0	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 2	inscription_marker	burmese inscription	mese Calander, we find that in the earliest dated Burmese inscription* at Myinkaba in Pagan, Rajakumar, the only son and mighty minister of king Kyanzittha, ma	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2f200883f2	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 2	inscription_marker	inscription	in the Mon medium, over and above such dedicatory inscriptions as are set up by the sovereign- king all over his domain by way of proclamatory statemen	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5ce0f7e212	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 2	inscription_marker	inscriptions	in the Mon medium, over and above such dedicatory inscriptions as are set up by the sovereign- king all over his domain by way of proclamatory statement	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b2a2d831ad	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 20	inscription_marker	inscription	s, 76(a) Inya Road Rangoon. 24. See Tak-nwaykyon: Inscription dated Sakaraj 804, Mrā Sap Uman inscription dated sakaraj 804, and Mra Cai: Khum stupa in	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-d01768f796	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 3	inscription_marker	inscription	U Lu Pe Win 225 lithic inscriptions in Burmese not only at Pagan but also at every centre of Burmese culture. In adopting an	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2f54381a05	1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	page 3	inscription_marker	inscriptions	U Lu Pe Win 225 lithic inscriptions in Burmese not only at Pagan but also at every centre of Burmese culture. In adopting and	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
