record_id	source_volume	source_inscription_number	source_page	face	title_original	source_file
obi-v03-n0085-ob-p0145	3	85	145	obverse	ငဖ္လစ်သင်ကြီးစသောသူတို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No85__ob_p145.txt
obi-v03-n0085-re-p0146	3	85	146	reverse	ငဖ္လစ်သင်ကြီး စသောသူတို့ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No85__re_p146.txt
obi-v03-n0086-ob-p0147	3	86	147	obverse	သ္ခိင်ရစသူနှင့် အမိဖွါးစော ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No86__ob_p147.txt
obi-v03-n0086-re-p0150	3	86	150	reverse	သ္ခိင်ရစသူနှင့် အမိဖွါးစော ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No86__re_p150.txt
obi-v03-n0087-ob-p0152	3	87	152	obverse	သ္ခိင်ရာဇသူနှင့် အမိဘွားစောကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No87__ob_p152.txt
obi-v03-n0087-re-p0155	3	87	155	reverse	သ္ခိင်ရာဇသူနှင့် အမိဘွားစော ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No87__re_p155.txt
obi-v03-n0088-ob-p0158	3	88	158	obverse	အသင်္ခယာ အုတ်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No88__ob_p158.txt
obi-v03-n0089-ob-p0159	3	89	159	obverse	ဝံပဲကာကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No89__ob_p159.txt
obi-v03-n0008-ob-p0009	3	8	9	obverse	စိုးမင်းကြာသဝတ် လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No8__ob_p9.txt
obi-v03-n0008-re-p0011	3	8	11	reverse	စိုးမင်းကြသဝတ် လင်မယား ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No8__re_p11.txt
obi-v03-n0090-ob-p0160	3	90	160	obverse	ပုထိုးနီမင်းနှင့် မင်းကျစွာမောင်နှံ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No90__ob_p160.txt
obi-v03-n0090-re-p0161	3	90	161	reverse	ပုထိုးနီမင်းမောင်နှံကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No90__re_p161.txt
obi-v03-n0091-ob-p0162	3	91	162	obverse	မဟာရစ်စေတီ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No91__ob_p162.txt
obi-v03-n0091-re-p0164	3	91	164	reverse	မဟာရစ်စေတီကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No91__re_p164.txt
obi-v03-n0092-ob-p0167	3	92	167	obverse	အမတ်ကြီး ဣန္တပစ္စရာကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No92__ob_p167.txt
obi-v03-n0093-ob-p0168	3	93	168	obverse	မမံဘုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No93__ob_p168.txt
obi-v03-n0094-ob-p0169	3	94	169	obverse	သူကြွယ် ငက္လုမ်သင် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No94__ob_p169.txt
obi-v03-n0095-re-p0170	3	95	170	reverse	သ္ခိင်ကုနကမ္ဘီကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No95__re_p170.txt
obi-v03-n0096-ob-p0171	3	96	171	obverse	တလုပ်မြို့ သုံးပန်လှဘုရားမှကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No96__ob_p171.txt
obi-v03-n0097-ob-p0172	3	97	172	obverse	သူကြွယ် ငက္လုမ်သင် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No97__ob_p172.txt
obi-v03-n0098-ob-p0173	3	98	173	obverse	သံပျင်ဇေယျသူဌေးကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No98__ob_p173.txt
obi-v03-n0099-ob-p0174	3	99	174	obverse	ဣန္ဒပဇ္ဇရာဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No99__ob_p174.txt
obi-v03-n0009-ob-p0012	3	9	12	obverse	တာမလိန်ကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No9__ob_p12.txt
obi-v04-n0100-ob-p0159	4	100	159	obverse	ကုခန် ကူနီဘုရားခေါ် ခတုန်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No100__ob_p159.txt
obi-v04-n0101-ob-p0160	4	101	160	obverse	ငနသီဖ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No101__ob_p160.txt
obi-v04-n0102-ob-p0161	4	102	161	obverse	တောင်ငူမင်း အနောရထာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No102__ob_p161.txt
obi-v04-n0103-re-p0162	4	103	162	reverse	မင်းယောက်ခမနှင့် မင်းလက်ယာတို့ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No103__re_p162.txt
obi-v04-n0104-tx-p0164	4	104	164	left	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No104__le_p164.txt
obi-v04-n0104-ob-p0163	4	104	163	obverse	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No104__ob_p163.txt
obi-v04-n0104-re-p0165	4	104	165	reverse	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No104__re_p165.txt
obi-v04-n0105-ob-p0166	4	105	166	obverse	စူဠာမဏိဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No105__ob_p166.txt
obi-v04-n0105-re-p0167	4	105	167	reverse	စူဠာမဏိဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No105__re_p167.txt
obi-v04-n0106-ob-p0168	4	106	168	obverse	မိဖုရားကြီး စောနန္ဒာ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No106__ob_p168.txt
obi-v04-n0106-re-p0170	4	106	170	reverse	မိဖုရားကြီးစောနန္ဒာ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No106__re_p170.txt
obi-v04-n0107-ob-p0171	4	107	171	obverse	သထိယ် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No107__ob_p171.txt
obi-v04-n0108-ob-p0172	4	108	172	obverse	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No108__ob_p172.txt
obi-v04-n0108-re-p0175	4	108	175	reverse	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No108__re_p175.txt
obi-v04-n0109-ob-p0178	4	109	178	obverse	သမန်တရစ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No109__ob_p178.txt
obi-v04-n0010-re-p0014	4	10	14	reverse	မင်းမတ် ဥဒိန်ကြီးကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No10__re_p14.txt
obi-v04-n0110-ob-p0179	4	110	179	obverse	ငလှိသင်ခမည်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No110__ob_p179.txt
obi-v04-n0111-re-p0180	4	111	180	reverse	ဝပေသူကြီး ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No111__re_p180.txt
obi-v04-n0112-ob-p0181	4	112	181	obverse	ကျောင်းအားလယ်မြေလှူသောကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No112__ob_p181.txt
obi-v04-n0113-ob-p0182	4	113	182	obverse	သယောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No113__ob_p182.txt
obi-v04-n0114-ob-p0183	4	114	183	obverse	ဂုဏ်တော် ၉ ပါးကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No114__ob_p183.txt
obi-v04-n0115-re-p0184	4	115	184	reverse	ငပေါင်လောင်သင် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No115__re_p184.txt
obi-v04-n0116-ob-p0185	4	116	185	obverse	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No116__ob_p185.txt
obi-v04-n0116-re-p0188	4	116	188	reverse	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No116__re_p188.txt
obi-v04-n0117-re-p0191	4	117	191	reverse	ဇံသီးဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No117__re_p191.txt
obi-v04-n0118-ob-p0192	4	118	192	obverse	စောဥမ္မာ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No118__ob_p192.txt
obi-v04-n0119-ob-p0193	4	119	193	obverse	ရှင်ဖြူရှင်လှဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No119__ob_p193.txt
obi-v04-n0119-re-p0195	4	119	195	reverse	ရှင်ဖြူ ရှင်လှဘုရား၊ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No119__re_p195.txt
obi-v04-n0011-re-p0015	4	11	15	reverse	မင်းမတ်သတျာ ပိစည်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No11__re_p15.txt
obi-v04-n0120-ob-p0196	4	120	196	obverse	မိဖုရားစောတော်ဦးကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No120__ob_p196.txt
obi-v04-n0120-re-p0198	4	120	198	reverse	မိဖုရားစောတော်ဦးကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No120__re_p198.txt
obi-v04-n0121-ob-p0199	4	121	199	obverse	သူကြီး ငရင်ဖ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No121__ob_p199.txt
obi-v04-n0121-re-p0199	4	121	199	reverse	သူကြီး ငရင်ဖ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No121__re_p199.txt
obi-v04-n0122-ob-p0200	4	122	200	obverse	သာကျင်ရွာဘုရားရှိကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No122__ob_p200.txt
obi-v04-n0123-ob-p0201	4	123	201	obverse	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No123__ob_p201.txt
obi-v04-n0123-re-p0201	4	123	201	reverse	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No123__re_p201.txt
obi-v04-n0123-tx-p0201	4	123	201	right	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No123__ri_p201.txt
obi-v04-n0124-ob-p0202	4	124	202	obverse	မင်းရဲကြီးကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No124__ob_p202.txt
obi-v04-n0125-tx-p0203	4	125	203		မင်းကြီးစွာစော်ကဲ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No125___p203.txt
obi-v04-n0126-ob-p0206	4	126	206	obverse	ကျောင်းအား လယ်လှူသော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No126__ob_p206.txt
obi-v04-n0126-re-p0205	4	126	205	reverse	မင်းကြီးစွာစော်ကဲ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No126__re_p205.txt
obi-v04-n0127-ob-p0207	4	127	207	obverse	မင်းကြီးစွာစော်ကဲ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No127__ob_p207.txt
obi-v04-n0127-re-p0208	4	127	208	reverse	မင်းကြးစွာစော်ကဲကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No127__re_p208.txt
obi-v04-n0128-tx-p0209	4	128	209		ရန်အောင်မြင်ဘုရားကျောက်စာ အငယ်	OBI_Corpus_Vol4/OBI_Vol4_No128___p209.txt
obi-v04-n0128-re-p0210	4	128	210	reverse	ရန်အောင်မြင်ဘုရား ကျောက်စာ၊ အငယ်	OBI_Corpus_Vol4/OBI_Vol4_No128__re_p210.txt
obi-v04-n0129-ob-p0212	4	129	212	obverse	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No129__ob_p212.txt
obi-v04-n0129-re-p0214	4	129	214	reverse	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No129__re_p214.txt
obi-v04-n0012-ob-p0016	4	12	16	obverse	ကိုရံသူကြီးကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No12__ob_p16.txt
obi-v04-n0130-re-p0216	4	130	216	reverse	ဥမင်ကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No130__re_p216.txt
obi-v04-n0131-ob-p0217	4	131	217	obverse	ပင်းယမင်းကြည်မှူးသား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No131__ob_p217.txt
obi-v04-n0132-ob-p0218	4	132	218	obverse	သမန္တသူ မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No132__ob_p218.txt
obi-v04-n0133-re-p0219	4	133	219	reverse	ကုသသမုတိ ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No133__re_p219.txt
obi-v04-n0134-ob-p0220	4	134	220	obverse	ရန်အောင်မြင်ဘုရားကျောက်စာအကြီး	OBI_Corpus_Vol4/OBI_Vol4_No134__ob_p220.txt
obi-v04-n0134-re-p0224	4	134	224	reverse	ရန်အောင်မြင်ဘုရားကျောက်စာ၊ အကြီး	OBI_Corpus_Vol4/OBI_Vol4_No134__re_p224.txt
obi-v04-n0135-ob-p0228	4	135	228	obverse	နာဂသမန်း အမတ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No135__ob_p228.txt
obi-v04-n0136-ob-p0230	4	136	230	obverse	မိဖုရားစောကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No136__ob_p230.txt
obi-v04-n0137-ob-p0231	4	137	231	obverse	မင်းကြီးရွှေနန်းသျှင် သားတော်စင်ပု ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No137__ob_p231.txt
obi-v04-n0137-re-p0232	4	137	232	reverse	မင်းကြီး ရွှေနန်းသျှင် သားတောင်စင်ပု ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No137__re_p232.txt
obi-v04-n0138-ob-p0233	4	138	233	obverse	အမတ်ကြီး လက်ျာဖရစ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No138__ob_p233.txt
obi-v04-n0138-re-p0235	4	138	235	reverse	အမတ်ကြီး လက်ယာဖရစ် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No138__re_p235.txt
obi-v04-n0139-re-p0236	4	139	236	reverse	မိဖုရား စောဘို့မယ်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No139__re_p236.txt
obi-v04-n0013-ob-p0017	4	13	17	obverse	ရွှေဂူသာ တောရဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No13__ob_p17.txt
obi-v04-n0140-ob-p0237	4	140	237	obverse	နရသိင်္ခါ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No140__ob_p237.txt
obi-v04-n0140-re-p0238	4	140	238	reverse	နရသိင်္ခါ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No140__re_p238.txt
obi-v04-n0141-ob-p0239	4	141	239	obverse	ရွှေမုတ္ထောဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No141__ob_p239.txt
obi-v04-n0142-ob-p0240	4	142	240	obverse	ဘဝဆင်ဖြူရှင် သီဟသူကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No142__ob_p240.txt
obi-v04-n0142-re-p0242	4	142	242	reverse	အဝဆင်ဖြူရှင် သီဟသူကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No142__re_p242.txt
obi-v04-n0143-ob-p0243	4	143	243	obverse	ရတနာစေတီ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No143__ob_p243.txt
obi-v04-n0143-re-p0245	4	143	245	reverse	ရတနာစေတီ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No143__re_p245.txt
obi-v04-n0144-re-p0248	4	144	248	reverse	နာဂသမန်း အမတ် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No144__re_p248.txt
obi-v04-n0145-ob-p0250	4	145	250	obverse	တန်တိုင်းနှင့် ဂူတော်တည်သော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No145__ob_p250.txt
obi-v04-n0146-ob-p0251	4	146	251	obverse	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၃၄၃ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No146__ob_p251.txt
obi-v04-n0147-ob-p0252	4	147	252	obverse	သစ်ဆိမ့်မင်း တုရင်သိန်းစည်းကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No147__ob_p252.txt
obi-v04-n0147-re-p0254	4	147	254	reverse	သစ်ဆိမ့်မင်း တုရင်သိန်စည်းကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No147__re_p254.txt
obi-v04-n0148-ob-p0255	4	148	255	obverse	မိုးညှင်းမင်းတရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No148__ob_p255.txt
obi-v04-n0149-ob-p0259	4	149	259	obverse	မဟာသင်္ဃရာဇာ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No149__ob_p259.txt
obi-v04-n0149-re-p0260	4	149	260	reverse	မဟာသင်္ဃရာဇာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No149__re_p260.txt
obi-v04-n0014-ob-p0018	4	14	18	obverse	အထိန်းသား ပစ္စပတိယ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No14__ob_p18.txt
obi-v04-n0150-ob-p0261	4	150	261	obverse	သစ္စာရဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No150__ob_p261.txt
obi-v04-n0150-re-p0262	4	150	262	reverse	သစ္စာရဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No150__re_p262.txt
obi-v04-n0151-ob-p0263	4	151	263	obverse	အမတ်ကြီး မဟာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No151__ob_p263.txt
obi-v04-n0151-re-p0264	4	151	264	reverse	အမတ်ကြီး မဟာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No151__re_p264.txt
obi-v04-n0152-ob-p0265	4	152	265	obverse	ပင်းတလဲဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No152__ob_p265.txt
obi-v04-n0152-re-p0267	4	152	267	reverse	ပင်းတလဲဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No152__re_p267.txt
obi-v04-n0015-ob-p0019	4	15	19	obverse	ငါးဆူဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No15__ob_p19.txt
obi-v04-n0016-ob-p0020	4	16	20	obverse	ရှင်ပင်ငန်းစွယ်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No16__ob_p20.txt
obi-v04-n0017-ob-p0022	4	17	22	obverse	ရွှေမုဌောဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No17__ob_p22.txt
obi-v04-n0018-ob-p0023	4	18	23	obverse	ထူပါရုံကျောက်စာရုံ ကျောက်တိုင်အမှတ် ၄၁ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No18__ob_p23.txt
obi-v04-n0019-ob-p0024	4	19	24	obverse	အနန္တပကြံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No19__ob_p24.txt
obi-v04-n0019-re-p0025	4	19	25	reverse	အနန္တပကြံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No19__re_p25.txt
obi-v04-n0001-ob-p0001	4	1	1	obverse	ဇေယျာဝံသချောင်တွင်ရှိ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No1__ob_p1.txt
obi-v04-n0001-re-p0002	4	1	2	reverse	ဇေယျာဝံသချောင်တွင်ရှိ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No1__re_p2.txt
obi-v04-n0020-ob-p0026	4	20	26	obverse	ကတူတောကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No20__ob_p26.txt
obi-v04-n0020-re-p0027	4	20	27	reverse	ကတူတောကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No20__re_p27.txt
obi-v04-n0021-ob-p0028	4	21	28	obverse	ရတနာကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No21__ob_p28.txt
obi-v04-n0022-ob-p0029	4	22	29	obverse	ကိုယ်တော်ပျောက်ဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No22__ob_p29.txt
obi-v04-n0023-ob-p0032	4	23	32	obverse	သက်ရှည်သင် မည်သောသူတို့ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No23__ob_p32.txt
obi-v04-n0023-re-p0034	4	23	34	reverse	သက်ရှည်သင် မည်သောသူတိုံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No23__re_p34.txt
obi-v04-n0024-ob-p0036	4	24	36	obverse	ဆားတောင်ရွာကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No24__ob_p36.txt
