frasch_ref_id	raw_reference	source_file	detected_entry_type	looks_like_bibliographic_reference	looks_like_catalogue_note	looks_like_body_text	length	has_author_signal	has_year_signal	has_title_signal	has_publication_signal	confidence	recommended_action	notes
frasch-ref-01715	OBI 3, p. 290	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01716	Pl. V 576b (not listed or edited)	Bagan Epig Database.doc	catalogue_note	false	true	false	33	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01717	RDASB 1941, p. xxiv, app. H, no. 26	Bagan Epig Database.doc	unclear	false	false	false	35	false	true	true	true	low	manual_review	
frasch-ref-01718	Pl. II 140a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01719	OBI 2, p. 30	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01720	Pl. II 143a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01721	OBI 2, p. 33	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01722	SIP no. 27, p. 59	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01723	UEM no. 46, p. 122	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01724	List 262-263	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01725	PPA, p. 117	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01726	TN, p. 60	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01727	similar but incomplete version Pl. II 144	Bagan Epig Database.doc	unclear	false	false	false	41	false	false	true	false	low	manual_review	
frasch-ref-01728	OBI 2, p. 137	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01729	UEM no. 46, p. 124	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01730	List 262	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01731	PPA, p. 114	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01732	TN, p. 58-60	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01733	U Min Hswe, nos. 83-4	Bagan Epig Database.doc	bibliographic_reference	true	false	false	21	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01734	Pl. II 145	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01735	OBI 2, p. 41	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01736	SIP no. 28, p. 63	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01737	UEM no. 47, p. 129	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01738	List 259	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01739	PPA, p. 184	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01740	TN, p. 88	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01741	U Min Hswe, no. 34	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01742	Pl. II 146	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01743	OBI 2, p. 44	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01744	UEM no. 47, p. 131	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01745	List 257	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01746	PPA, p. 240	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01747	TN, p. 109, U Min Hswe, no. 53	Bagan Epig Database.doc	catalogue_note	false	true	false	30	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01748	Pl. II 147a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01749	OBI 2, p. 47	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01750	UEM no. 48, p. 134	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01751	List 260-261	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01752	PPA, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01753	TN, p. 61-62	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01754	U Min Hswe, no. 22-3	Bagan Epig Database.doc	bibliographic_reference	true	false	false	20	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01755	Pl. II 148b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01756	OBI 2, p. 51	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01757	UEM no. 49, p. 139	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01758	List 258	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01759	PPA, p. 242	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01760	TN, p. 111	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01761	Pl. II 141a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01762	OBI 2, p. 52	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01763	Pl. II 141b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01764	OBI 2, p. 53	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01765	List 256	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01766	UB 1, p. 32	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01767	Pl. II 142	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01768	OBI 2, p. 54	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01769	Pl. II 149	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01770	OBI 2, 56	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-01771	UEM no. 45, p. 120	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01772	List 264a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01773	A, p. 81	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01774	Pl. III 328a	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01775	OBI 2, p. 60	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01776	Pl. III 256	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01777	OBI 2, p. 58	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01778	List 363 (5th inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	21	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01779	A, p. 74	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01780	List 440	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01781	B 2, p. 560	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01782	Pl. III 256	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01783	OBI 2, p. 58	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01784	List 363b	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01785	A, p. 54	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01786	Pl. II 150-151	Bagan Epig Database.doc	catalogue_note	false	true	false	14	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01787	OBI 2, p. 61	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01788	UEM no. 50, p. 140	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01789	List 266a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01790	UB 1, p. 298	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01791	Pl. II 152	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01792	OBI 2, p. 64	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01793	UEM no. 51, p. 144	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01794	List 269	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01795	PPA, p. 103	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01796	TN, p. 53	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01797	List 265	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01798	B 2, p. 615	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01799	U Than Tun, Hnaung-dwe, no. 37 p. 123	Bagan Epig Database.doc	bibliographic_reference	true	false	false	37	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01800	List 268	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01801	UB 2, p. 199	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01802	Luce G 1973	Bagan Epig Database.doc	unclear	false	false	false	11	false	true	false	false	low	manual_review	
frasch-ref-01803	Pl. II 153a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01804	OBI 2, p. 66	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01805	UEM no. 52, p. 146	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01806	Pl. II 154 and Pl. III 340	Bagan Epig Database.doc	catalogue_note	false	true	false	26	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01807	OBI 2, p. 69	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01808	Pl. II 155	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01809	OBI 2, p. 69	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01810	Pl. II 207, l. 1-7	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-01811	OBI 3, p. 249	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01812	found before 2004	Bagan Epig Database.doc	unclear	false	false	false	17	false	true	false	false	low	manual_review	
frasch-ref-01813	*HD 4	Bagan Epig Database.doc	unclear	false	false	false	5	false	false	false	false	low	manual_review	
frasch-ref-01814	Pl. II 156	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01815	OBI 2, p. 74	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01816	UEM no. 53, p. 148	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01817	List 208	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01818	UB 1, p. 291	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01819	Pl. II 157	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01820	OBI 2, p. 76	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01821	List 214	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01822	PPA, p. 174	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01823	TN, p. 83	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01824	not listed	Bagan Epig Database.doc	unclear	false	false	false	10	false	false	false	false	low	manual_review	
frasch-ref-01825	Pichard, IMP 3, p. 119	Bagan Epig Database.doc	bibliographic_reference	true	false	false	22	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01826	U Min Hswe, no. 50	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01827	Pl. IV 410	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01828	List 456	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
