bibtex_key	entry_type	author	editor	year	title	booktitle	journal	publisher	address	doi	url	isbn	raw_entry_hash	source_label	notes
Nelson2001	article	Nelson, Hans		2001	{L}exicostatistics applied to the historical development of three languages of the {P}hilippines		Deseret Language and Lingustic Society Symposium						838a997148a8429833f1b867f630985058bbd0b91ff94aa1e365185325f1bd2b	asia 2.bib	
NelsonSathi2011	article	Nelson-Sathi, Shijulal and List, Johann-Mattis and Geisler, Hans and Fangerau, Heiner and Gray, Russell D. and Martin, William and Dagan, Tal		2011	{N}etworks uncover hidden lexical borrowing in {I}ndo-{E}uropean language evolution		Proceedings of the Royal Society of London B: Biological Sciences						d31642ab2c8c014be76bd02f7f8129c60ec9ada52e72ba84b05c10b3f50419cf	asia 2.bib	
NelsonSathi2013	incollection	Shijulal Nelson-Sathi and Popa, Ovidiu and List, Johann-Mattis and Geisler, Hans and Martin, William F. and Dagan, Tal		2013	{R}econstructing the lateral component of language history and genome evolution using network approaches	{C}lassification and evolution in biology, linguistics and the history of science. {C}oncepts – methods – visualization		Franz Steiner Verlag	Stuttgart				f0dc86af55c2f82f30a7cfda16e6c1f1a200a7fe7f2019148f66ea0a6f83f298	asia 2.bib	
NelsonSathi2014	article	Nelson-Sathi, S. and Sousa, F. L. and Roettger, M. and Lozada-Chavez, N. and Thiergart, T. and Janssen, A. and Bryant, D. and Landan, G. and Schonheit, P. and Siebers, B. and McInerney, J. O. and Martin, W. F.		2014	{O}rigins of major archaeal clades correspond to gene acquisitions from bacteria		Nature			10.1038/nature13805			bcdc7e419ff4556a0809243cbf3747a8291856c1fec5be7f04731213f7df4272	asia 2.bib	
Nerbonne2010a	incollection	Nerbonne, John	Stephan Rabanus and Ronald Kehrein and Alfred Lameli	2010	{M}apping aggregate variation	{M}apping {L}anguage		Mouton de Gruyter	Berlin				3a48619724dc59e5e9d948039437751f89ec668ac1e3a0cddc6f68414b6f9fd4	asia 2.bib	
Nerbonne2011	article	Nerbonne, John and Colen, Rinke and Gooskens, Charlotte and Kleiweg, Peter and Leinonen, Therese		2011	{G}abmap -- {A} web application for dialectology		Dialectologia				http://www.gabmap.nl/		f6708ec2132ed745ac8dcf9607b622656ab4b07f87534c77a085d8a963abc143	asia 2.bib	
Nerbonne2007	inproceedings	Nerbonne, John and Ellison, T. Mark and Kondrak, Grzegorz	Association for Computational Linguistics	2007	{C}omputing and {H}istorical {P}honology	{P}roceedings of {N}inth {M}eeting of the {ACL} {S}pecial {I}nterest {G}roup in {C}omputational {M}orphology and {P}honology		Association for Computational Linguistics	Prague, Czech Republic		\url{http://www.aclweb.org/anthology/W/W07/W07-1301}		80ae01e40d8a41dc178104cd25cd774167cd0dfd712fde2d9e2ba59b5d166907	asia 2.bib	
Nerbonne2010b	incollection	Nerbonne, John and Heeringa, Wilbert	Auer, Peter and Schmidt, Jürgen Erich	2010	{M}easuring dialect differences	{L}anguage and space. {A}n international handbook of linguistic variation. {V}ol. 1. {T}heories and method		De Gruyter Mouton	Berlin				4ec2107450b64f605cc6dd062b5046e72a752d19a170ff6ce2839504e20ed789	asia 2.bib	
Nerbonne2006	article	Nerbonne, John and Kretzschmar, William		2006	{P}rogress in {D}ialectometry: {T}oward {E}xplanation		Literary and Linguistic Computing				\url{doi:10.1093/llc/fql034}		21d8bbe7005fd1d9227f1e360e3ed54efb57006837d6ae18e1eb82410f32692d	asia 2.bib	
Nerbonne2005	article	Nerbonne, J. and Siedle, Christine		2005	{D}ialektklassifikation auf der {G}rundlage aggregierter {A}usspracheunterschiede		Zeitschrift für Dialektologie und Linguistik						3f145805358b18dc0b3f5f91183c5deaf0cab710dcfd98248cd728785dec0f69	asia 2.bib	
Neroznak1988	incollection	Neroznak, V. P.	Gad\v{z}ieva, Ninel' Z.	1988	{P}rajazyk: {R}ekonstrukt ili real'nost'? ({T}he protolanguage: {R}econstruct or reality?)	{S}ravnitel'no-istori\v{c}eskoe izu\v{c}enie jazykov raznych semej. {T}eorija lingvisti\v{c}eskoj rekonstrukcii ({C}omparative-historical investigations of languages of different language families. {T}heory of linguistic reconstruction)		Nauka	Moscow				d67c07c342331473401428b7a75e33e6e747d13861d565e16dae5f7b33e9d06d	asia 2.bib	
Nesetril2012	book	Jaroslav Nešetřil and Patrice Ossona de Mendez		2012	{S}parsity. {G}raphs, structures, algorithms.			Springer	Berlin and Heidelberg				b64c180e2db011c2c9ba952179a7cc4b757b385d3b4b7a98383319ad085aa169	asia 2.bib	
Nettle1999	article	Nettle, Daniel		1999	{I}s the rate of linguistic change constant?		LINGUA				\url{http://www.sciencedirect.com/science/article/B6V6H-3WXWT57-2/2/6e5bd277bd196d00ea6415b66e81a180}		c134650735bc554e517a06669be04b4eafaae875c1af839303f5cf09ae600182	asia 2.bib	
Nettle1998	article	Nettle, Daniel		1998	{E}xplaining global patterns of language diversity		Journal of Anthropological Archaeology						3be671a9882e686813539b033a1fe73580533f7b37448677734cd6e950e848b9	asia 2.bib	
Newman2010	book	Newman, M. E. J.		2010	{N}etworks. {A}n {I}ntroduction			Oxford University Press	Oxford				b5e01f09a583d801645fb6653130f12a0c3d03c38a17bdadc2ba3e25dfe7bdf5	asia 2.bib	
Newman2006	article	Newman, M. E. J.		2006	{F}inding community structure in networks using the eigenvectors of matrices		Physical Review E						3101c3083eb3ff64bb02ec6c1ebd88b35e3490d4cf8e6951fb71e3820943555e	asia 2.bib	
Newman2004b	article	Newman, M. E. J.		2004	{A}nalysis of weighted networks		Physical Review E						da73a12017e877201e28596ba2a8fc266acf6c6b4e79fa8b0ef0a6c8937a4a57	asia 2.bib	
Newman2003	article	Newman, M. E. J.		2003	{M}ixing patterns in networks		Physical Review E	American Physical Society		10.1103/PhysRevE.67.026126			31ef698f50976ddccbe7a06f2398b903dbbf532607af44d8bfb26d192d980813	asia 2.bib	
Newman2004a	article	Newman, M. E. J. and Girvan, M.		2004	{F}inding and evaluating community structure in networks		Physical Review E	American Physical Society		10.1103/PhysRevE.69.026113	http://dx.doi.org/10.1103/PhysRevE.69.026113		13889b9df9c6bd38934878f32e6c56ca4a268bc806a432eb9ad7b5a2e02ca2a6	asia 2.bib	
Nicholaev2007b	misc	Nicholaev, S.		2007	{G}ermanic etymology								40280c3937781fb89a92a276c8c3e5353298cf1b05ba2b8688cd165308705040	asia 2.bib	
Nicholaev2007a	misc	Nicholaev, S.		2007	{I}ndo-{E}uropean etymology								35c34f16579344f1033cfb757d961fd9ffe545d49d26624a50ea33d5f9215acd	asia 2.bib	
Nicholas1989	inproceedings	Nicholas, Linda E. and Brookshire, Robert H. and MacLennan, Donald L. and Schumacher, James G. and Porrazzo, Shirley A.		1989	{T}he {B}oston {N}aming {T}est: {R}evised administration and scoring procedures and normative information for non-brain-damaged adults	{C}linical {A}phasiology {C}onference		College-Hill Press	Boston				3fd0936fc2c988658be50bdbf8f8ccc206871132e3434b93616663728d4487c9	asia 2.bib	
Nicholls2006	inproceedings	Nicholls, Geoff K. and Gray, Russell D.	Forster, Peter and Renfrew, Colin	2006	{Q}uantifying uncertainty in a stochastic dollo model of vocabulary evolution	{P}hylogenetic methods and the prehistory of languages		McDonald Institute for Archaeological Research; Distributed by Orbow Books	Cambridge UK , Oxford UK , Oakville CT USA ,			9781902937335	37c6ca32cd6a2d803844c14790381c99831f0af1bd5d3611330754cafb2c1003	asia 2.bib	
Nichols2006	inproceedings	Nichols, Johanna	Forster, Peter and Renfrew, Colin	2006	{Q}uasi-cognates and lexical type shifts: {R}igorous distance measures for long-range comparison	{P}hylogenetic methods and the prehistory of languages		McDonald Institute for Archaeological Research; Distributed by Orbow Books	Cambridge UK , Oxford UK , Oakville CT USA ,			9781902937335	dc9caa5b6c2fb85bb713acd3ff8753dd823c6dc6a6a305eb9dfa656602880a3a	asia 2.bib	
Nichols2003	incollection	Nichols, Johanna	Joseph, Brian D. and Janda, Richard D.	2003	{D}iversity and stability in language	{T}he handbook of historical linguistics		Blackwell	Malden, Mass.			0-631-19571-8	d3ef1dd4fbd944458ebb681174fccc0a87321c1ca57f1a6f569b73c00c77fbc2	asia 2.bib	
Nichols1992	book	Johanna Nichols		1992	{L}inguistic {D}iversity in {S}pace and {T}ime			University Of Chicago Press	Chicago		http://gen.lib.rus.ec/book/index.php?md5=84590A36924516AFA77C18A1BA725B48	9780226580562,9780226580562	3b5f268b59719268ad21490e76f766c7965562b3d14608bb3cb6464fd265da04	asia 2.bib	
Nichols2008	article	Nichols, J. and Warnow, T.		2008	{T}utorial on computational linguistic phylogeny		Linguistics Compass						782ac66f64161b0a50f7164e1dc5d85dc1392b9594f922acfd267b9f58f8c636	asia 2.bib	
Nichols1996b	article	Johanna Nichols and David A. Peterson		1996	The Amerind Personal Pronouns		Language						988be304c4b1b208902101462af6374fef34343aee683e98387667fac8508a28	asia 2.bib	
Nichols1990a	article	Nichols, Johanna and Wiley, E. O. and Comuzzie, Anthony and Bamshad, Michael and Bateman, Richard M. and Goddard, Ives and O'Grady, Richard T. and Funk, V. A. and Mooi, Rich and Kress, W. John and Cannell, Peter F.		1990	{M}ore on {H}uman {P}hylogeny and {L}inguistic {H}istory		Current Anthropology						e713654c0ecc77c76675424de3afe6ecf79cf478d39d5eab2e116990ca49aeb6	asia 2.bib	
Nichols1990b	article	Johanna Nichols		1990	Linguistic diversity and the first settlement of the New World		Language						f0958926276bb3a57cd1c5cbd4b64a79a7ad1a0d307df71cac4d06cf10b61274	asia 2.bib	
Nicolai2016	article	Robert Nicolaï		2016	{L}anguage mixture, contact and semiotic dynamics: {S}ome thoughts in counterpoint to {S}chuchardt’s approach		Journal of Language Contact						8ee58b175af5c01874c9018e80502122273ab4ae999c2febcc896f92824e9b2e	asia 2.bib	
Nielsen2002	article	Nielsen, R.		2002	{M}apping mutations on phylogenies		Systems Biology						fa859f5c0332af37636151d930dea38584c7634f18de6c7342f67992a2ad427d	asia 2.bib	
Nietzsche1920	bookinbook	Nietzsche, Friedrich			{H}omer und die classische {P}hilologie	{K}leinere {S}chriften		Musarion	München				00e62096cd1e4b30990c307f7449c07c34eaf211991e15e8725f8ed61c68fd90	asia 2.bib	
Nishi1999	book	Nishi, Yoshio		1999	{F}our papers on {B}urmese: {T}oward the history of {B}urmese (the {M}yanmar language).			Institute for the study of languages and cultures of Asia and Africa, Tokyo University of Foreign Studies	Tokyo				cbd2c86bcad5b31007626558d10d90c47176f07a2f94bdc8b634a9131bb6f42d	asia 2.bib	
Niyazov2016	article	Niyazov, Yuri AND Vogel, Carl AND Price, Richard AND Lund, Ben AND Judd, David AND Akil, Adnan AND Mortonson, Michael AND Schwartzman, Josh AND Shron, Max		2016	{O}pen access meets discoverability: {C}itations to articles posted to academia.edu		PLoS ONE	Public Library of Science		10.1371/journal.pone.0148257	http://dx.doi.org/10.1371%2Fjournal.pone.0148257		ded0d7a21c90ba9abf82925b03a68c3d5a85d99b8c73517ac4b0a1f861b4ce4f	asia 2.bib	
Norman2003	incollection	Norman, Jerry	Thurgood, Graham and LaPolla, Randy J.	2003	{T}he {C}hinese dialects	{T}he {S}ino-{T}ibetan languages		Routledge	London and New York				53d100d4bb24f8d4bd5d47eb290fd00c9b77c02a95c72bdb6d1b3b3cd6811fc5	asia 2.bib	
Norman1991	article	Norman, Jerry	Wang, William Shi-Yuan	1991	{T}he {M}ǐn dialects in historical perspective		Journal of Chinese linguistics						1c254629b9b08b0ebc6b0ca9eaecd36c2f80b02d422c9ae568b60d6920a62db4	asia 2.bib	
Norman1995a	article	Norman, Jerry		1995	{A} glossary of the {Herpyng} dialect		Yuen Ren Society Treasury of Chinese Dialect Data						2f1deae1517dc9adf29bcaf49cfda33287f89b620465ccab321967ec4111156b	asia 2.bib	
Norman1989	inproceedings	Norman, Jerry		1989	{W}hat is a {K}èjiā dialect?	{P}roceedings of the {S}econd {I}nternational {C}onference on {S}inology							3071911c47d0db2269e78828b7c73e155664ea90e01166b9d348fbaeb58b9662	asia 2.bib	
Norman1988	book	Norman, Jerry		1988	{C}hinese			Cambridge University Press	Cambridge				ea8d23eb352c564404cc3574a977e359dffc3f6855772fe89351f2b4984c8df2	asia 2.bib	
Norman1974	article	Norman, Jerry		1974	{T}he {S}haowu dialect		Orbis: A Journal of World Affairs		Philadelphia, PA				a81fa033e93f03283931f968379157b64c232c29e2fa640a04104b0ce8a5eb3f	asia 2.bib	
Norman1995b	article	Norman, Jerry and Coblin, Weldon South		1995	{A} new approach to {C}hinese historical linguistics		Journal of the American Oriental Society						e258679eea42be39151579817f54e2795315859bf1cb90adb3fad463d7394d49	asia 2.bib	
Norquest2007	thesis	Norquest, Peter K.		2007	{A} phonological reconstruction of {P}roto-{H}lai				Tucson				04d50e552a640db181fa4def27657a038ba610f536caad9b9d4c59c302357c55	asia 2.bib	
Notredame2007	article	Notredame, Cédric		2007	{R}ecent evolutions of multiple sequence alignment algorithms		PLoS Computational Biology	Public Library of Science		10.1371/journal.pcbi.0030123			3bfee579cc555bb1740424e0f5979856d7c08894f16b3831c36c5da8b9b1422c	asia 2.bib	
Notredame1998	article	Notredame, Cédric and Holm, Liisa and Higgins, Desmond G.		1998	COFFEE		Bioinformatics						3709f55ffaf969f375250c74f6490a2734bbb150a1c2138a4d19c60b4ff310d5	asia 2.bib	
Novacek1987	incollection	Novacek, Michael	Hoenigswald, Henry Max	1987	{C}haracters and cladograms: {E}xamples from zoological systematics	{B}iological metaphor and cladistic classification: {A}n interdisciplinary perspective; [papers from a {S}ymposium on {B}iological {M}etaphor {O}utside {B}iology, held {M}ar. 4 - 5, 1982 ... at the {A}merican {P}hilos. {S}oc.'s {L}ibrary in {P}hiladelphia]		Univ. of Pennsylvania Pr.	Philadelphia			9780812280142	c4caea3437bc84c08af3ae1619551638b6ac0390b50a291c24c875666dabe473	asia 2.bib	
Nowak2000	article	Nowak, Martin A.		2000	{E}volutionary {B}iology of {L}anguage		Philosophical Transactions: Biological Sciences						e72d609494e78364a043f6a1a42b5d34d1c29927ccfd4c910db87b2dec76da67	asia 2.bib	
Nunn2011	book	Nunn, Charles L.		2011	{T}he comparative approach in evolutionary anthropology and biology			University of Chicago Press	Chicago and London				6cd36d9a10ffa0bf5b1e5cd5d14168c74da880e0a6f67cce9be8d55dc5bf229c	asia 2.bib	
Nunn2006	article	Nunn, C. L. and Mulder, M. B. and Langley, S.		2006	{C}omparative methods for studying cultural trait evolution: {A} simulation study		CROSS-CULTURAL RESEARCH						31aa17a66229ed621b136f7168a51cd240ff8ec0a7a76f8599836b1e86267e94	asia 2.bib	
Nurse1997	article	Nurse, Derek		1997	{T}he {C}ontributions of {L}inguistics to the {S}tudy of {H}istory in {A}frica		The Journal of African History						02cba0edef56059b303639ceb6a49c3af52adc9af6a614e8f0cc04937423496e	asia 2.bib	
Nussbaum1986	book	Nussbaum, Alan J.		1986	"{H}ead and horn in {I}ndo-{E}uropean. {T}he words for ``horn,"" ``head,"" and ``hornet"""			de Gruyter	Berlin and New York				d7fe879bf131ad22315020470c0713314e41db46cae78e1af2bc88f37be68a30	asia 2.bib	
OGrady1990	incollection	O'Grady, Geoff N.	Baldi, Philip	1990	{P}renazalization in {P}ama-{N}yungan	{L}inguistic change and reconstruction methodology		Mouton de Gruyter	Berlin; New York			0899255469	b0b2ae5d172813c366a06f69be91736ee38bc4ac1357ce5c163a869bb8cf53bd	asia 2.bib	
OGrady1969	article	O'Grady, G. N. and Klokeid, T. J.		1969	{A}ustralian linguistics classification: {A} plea for coordination of effort		Oceania						2ca17bfe9bf76e70ee3ae488766f453da8661bc465583295984df18f5cc768cb	asia 2.bib	
OHara1996b	incollection	O'Hara, R. J.	Ghiselin, M. T. and Pinna, T.	1996	{M}apping the space of time: temporal representation in the historical sciences	{N}ew {P}erspectives on the {H}istory of {L}ife: {S}ystematic {B}iology as {H}istorical {N}arrative		California Acad. of Sciences	San Francisco				022effa66bf519dde4d38a570b20b8e77a481728ab2ead008946db2e556d5fe1	asia 2.bib	
OHara1996a	article	O'Hara, Robert J		1996	{T}rees of {H}istory in {S}ystematics and {P}hilology		Memorie della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano						9e405cb0d9566aa127c9ecb01613201b90805e291f6fd6dc94096a9890fc045b	asia 2.bib	
OHara1993	incollection	O'Hara, R. J. and Robinson, P. M. W.	Blake, N. and Robinson, P. M. W.	1993	{C}omputer-assisted methods of stemmatic analysis	{O}ccasional {P}apers of the {C}anterbury {T}ales {P}roject		Office for Humanities Comunication Publications	Oxford				0ebc4c6b6d88b485bca9945ff2cb6095c2cbc93c8c51bbb1d352dc6efe44b7a5	asia 2.bib	
Oakes2000	article	Michael P. Oakes		2000	{C}omputer estimation of vocabulary in a protolanguage from word lists in four daughter languages		Journal of Quantitative Linguistics						649336b9c87574795827e2dfce451d22cc204aa4197467181311cb95ac076ea5	asia 2.bib	
Oesterreicher2001	incollection	Oesterreicher, Wulf	Haspelmath, Marting	2001	"{H}istorizit\""at, {S}prachvariation, {S}prachverschiedenheit, {S}prachwandel"	{L}anguage typology and language universals		Walter de Gruyter	Berlin and New York				810a615074480fa6e0eb559f3b9ac562c97453273226a9f2849c278880a299f1	asia 2.bib	
Oflazer1996	article	Oflazer, Kemal		1996	{E}rror-tolerant finite-state recognition with applications to morphological analysis and spelling		Computational Linguistics						6f8f4471d406bd7ff95da38be07a511420b467dd57377544c94c6e259aee080a	asia 2.bib	
Ogden1930	book	Ogden, C. K.		1930	{B}asic {E}nglish: {A} general introduction with rules and grammar			Kegan Paul	London				aec1f08036e1a0d2250b399714068602f42ce30b746c8621fa29bc955c69f6ed	asia 2.bib	
Ogden1923	book	Ogden, C. K. and Richards, I. A.		1989	{T}he meaning of meaning			Harcourt, Brace \& World Inc.	New York				6b39cfa676312ccafdc68b95f9af6ea43df6e54d5e7577682d87ed8c9fc48008	asia 2.bib	
Ogura2016	article	Ogura, Mieko		2016	"{C}omment on {G}eoffrey {S}ampson, ""{A} {C}hinese phonological enigma"""		Journal of Chinese Linguistics						9793da1c1280f8a173f1ff4ac67ee2c0eda508b9d977ed9dc493252ee4598a38	asia 2.bib	
Ogura1996	incollection	Ogura, Mieko and Wang, William S.-Y.	Britton, Derek	1996	{S}nowball effect in lexical diffusion	{E}nglish {H}istorical {L}inguistics 1994: {P}apers from the 8th {I}nternational {C}onference on {E}nglish {H}istorical {L}inguistics (8.{ICEHL}, {E}dinburgh, 19 - 23 {S}eptember 1994)		Benjamins	Amsterdam			9027236399	e4bb53bc05f7608cb8b48cab31c2bd5a4c80123d27ced70d48c21982ab1a802f	asia 2.bib	
Ohala1989	incollection	Ohala, J. J.	Breivik, L. E. and Jahr, E. H.	1989	{S}ound change is drawn from a pool of synchronic variation	{L}anguage {C}hange: {C}ontributions to the study of its causes		Mouton de Gruyter	Berlin				9876b8be770d3917a671e6968fbf701ac86ba1b1cc08177022736c5bb838493f	asia 2.bib	
Ohala1993	incollection	Ohala, J. J.	Johnes, Charles	1993	{T}he phonetics of sound change	{H}istorical linguistics: {P}roblems and perspectives		Longman	London				b41354d0347509ece4348cc85be57fd0a88ca496f0e2cad651a15e95f5134371	asia 2.bib	
