dashboard_id	inscription_id	corpus_record_id	corpus_title_or_label	corpus_language_field	corpus_language_scope	citation_target_id	citation_raw	normalized_source_key	source_role	matched_local_file_id	matched_ocr_text_path	translation_status_from_citation	source_text_status_from_citation	source_work_language_scope	citation_relevance_to_burmese_corpus	is_burmese_relevant	source_match_status	ocr_status	extraction_status	next_action	notes
corpus-dashboard-02891	obi-v03-n0057	obi-v03-n0057-tx-p0092	သိရိဝဎနာ အမတ်ကြီးနှင့် မင်းသမီး မင်းစောလတ် ကျောက်စာ		unknown	corpus-citation-target-0354	A, p. 103-105	fraschBaganEpigraphicDatabasePartA	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02892	obi-v03-n0057	obi-v03-n0057-tx-p0092	သိရိဝဎနာ အမတ်ကြီးနှင့် မင်းသမီး မင်းစောလတ် ကျောက်စာ		unknown	corpus-citation-target-0365	MP 2, p. 159	mandalayPalaceStoneCollection	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02893	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-245/a BED B 636-2	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02894	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. III 245a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02895	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 3, p. 94	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02896	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0005	copy List 347	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02897	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0355	B 2, p. 927	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02898	obi-v03-n0058	obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ		unknown	corpus-citation-target-0366	MM 4, no. 58, p. 253	mmSourceFamily	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02899	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-295	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-02900	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0005	List-351	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02901	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-246 BED B 623-2 & B 636-3	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02902	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. III 246	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02903	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 3, p. 95	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02904	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0005	List 351	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02905	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0368	PPA, p. 295	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02906	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0372	TN, p. 136	tnInscriptionsPaganPinyaAva	translation_witness			likely_translation_source	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02907	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0200	copies List 402 (second inscr.)	fam-raw-copies-list-402-second-inscr	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02908	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0355	B 2, p. 819 (dated CS 636/ 1274) and List 453 (second inscr.)	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02909	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0355	B 2, p. 827 (dated CS 676/1314)	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02910	obi-v03-n0059	obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ		unknown	corpus-citation-target-0366	MM 4, no. 40, p. 1186 (third inscr.)	mmSourceFamily	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02911	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-278	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-02912	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0005	List-352	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02913	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-247 BED B 624-4	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02914	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. II 205-206	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02915	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 3, p. 9-11	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02916	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0005	List 307a+b	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-02917	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0354	A, p. 103-105	fraschBaganEpigraphicDatabasePartA	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02918	obi-v03-n0060	obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ		unknown	corpus-citation-target-0365	MP 2, p. 159	mandalayPalaceStoneCollection	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-02919	obi-v03-n0061	obi-v03-n0061-ob-p0100	သမ္ဗျင်ကြည်စင် လင်မယားစသောသူတို့ကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-96-97	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-02920	obi-v03-n0061	obi-v03-n0061-ob-p0100	သမ္ဗျင်ကြည်စင် လင်မယားစသောသူတို့ကျောက်စာ		unknown	corpus-citation-target-0005	List-350	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
