corpus_record_id	inscription_id	corpus_title_or_label	corpus_date_or_period	corpus_language_field	citation_raw	citation_type_if_given	source_abbreviation	source_author	source_title	source_year	source_volume_issue	source_page_or_plate	mentions_translation	mentions_text	mentions_transcription	mentions_edition	mentions_rubbing_or_plate	mentions_commentary_only	corpus_language_scope	source_work_language_scope	citation_relevance_to_burmese_corpus	citation_target_id	notes
obi-v03-n0026-ob-p0039	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS 629 = CE 1267 CS 623 = CE 1261		OBI 3, p. 3	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 3		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0026-ob-p0039	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS 629 = CE 1267 CS 623 = CE 1261		List 255	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	255		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0026-ob-p0039	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS 629 = CE 1267 CS 623 = CE 1261		A, p. 79	page	A	Tilman Frasch	Bagan Epigraphic Database, Part A		79		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0354	No stronger conservative family signal was detected.
obi-v03-n0026-re-p0041	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS = CE CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IOB2-221 BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-221 BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0026-re-p0041	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS = CE CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		Pl. III 321	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 321		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0026-re-p0041	obi-v03-n0026	နရသီဟပတေ့မင်းကျောက်စာ	CS = CE CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		OBI 3, p. 4	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 4		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0027-ob-p0043	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630 = CE 1268 CS 604 = CE 1242; CS 630 = CE 1268; CS 603 = CE 1241; CS 601 and 630 = CE 1239/1268 on reverse		IOB2-222/a BED B 630-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-222/a BED B 630-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0027-ob-p0043	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630 = CE 1268 CS 604 = CE 1242; CS 630 = CE 1268; CS 603 = CE 1241; CS 601 and 630 = CE 1239/1268 on reverse		Pl. II 222a+b	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 222a+b		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0027-ob-p0043	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630 = CE 1268 CS 604 = CE 1242; CS 630 = CE 1268; CS 603 = CE 1241; CS 601 and 630 = CE 1239/1268 on reverse		OBI 3, p. 43-45	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 43-45		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0027-ob-p0043	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630 = CE 1268 CS 604 = CE 1242; CS 630 = CE 1268; CS 603 = CE 1241; CS 601 and 630 = CE 1239/1268 on reverse		copy List 316-317	unclear	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	copy List 316-317		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	No stronger conservative family signal was detected.
obi-v03-n0027-ob-p0043	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630 = CE 1268 CS 604 = CE 1242; CS 630 = CE 1268; CS 603 = CE 1241; CS 601 and 630 = CE 1239/1268 on reverse		B 2, p. 645-646	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 645-646		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v03-n0027-re-p0045	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630, (601) = CE 1268, (1239) CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IOB2-222/b BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-222/b BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0027-re-p0045	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630, (601) = CE 1268, (1239) CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		Pl. III 321	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 321		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0027-re-p0045	obi-v03-n0027	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	CS 630, (601) = CE 1268, (1239) CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		OBI 3, p. 4	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 4		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0028-ob-p0046	obi-v03-n0028	ငကောင်ဖသင် မယားကျောက်စာ	CS 64. = CE 127. or 128. CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IOB2-223/a BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-223/a BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0028-ob-p0046	obi-v03-n0028	ငကောင်ဖသင် မယားကျောက်စာ	CS 64. = CE 127. or 128. CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		Pl. III 321	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 321		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0028-ob-p0046	obi-v03-n0028	ငကောင်ဖသင် မယားကျောက်စာ	CS 64. = CE 127. or 128. CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		OBI 3, p. 4	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 4		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0029-re-p0047	obi-v03-n0029	သိင်္ဃသူသမီးကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IPPA-269	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		269		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v03-n0029-re-p0047	obi-v03-n0029	သိင်္ဃသူသမီးကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		List 323	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	323		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0029-re-p0047	obi-v03-n0029	သိင်္ဃသူသမီးကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IOB2-223/b BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-223/b BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0029-re-p0047	obi-v03-n0029	သိင်္ဃသူသမီးကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		Pl. III 321	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 321		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0029-re-p0047	obi-v03-n0029	သိင်္ဃသူသမီးကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		OBI 3, p. 4	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 4		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0030-ob-p0048	obi-v03-n0030	ဖုန်းသည် သင်္ဃထီ ကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		IOB5-571/a BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB5-571/a BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0030-ob-p0048	obi-v03-n0030	ဖုန်းသည် သင်္ဃထီ ကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		Pl. III 321	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 321		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0030-ob-p0048	obi-v03-n0030	ဖုန်းသည် သင်္ဃထီ ကျောက်စာ	CS 630 = CE 1268 CS 616 = CE 1254; CS 6(23) = CE 1261 (Luce has 616 for both)		OBI 3, p. 4	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 4		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0031-ob-p0049	obi-v03-n0031	မင်းဆရာ ဓမ္မရာစကဝိ ကျောက်စာ	CS 630 = CE 1268 CS 630 = CE 1268		RDASB 1972-1973 BED B 630-5	year	RDASB		Report of the Director, Archaeological Survey of Burma	1972	1972		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v03-n0031-ob-p0049	obi-v03-n0031	မင်းဆရာ ဓမ္မရာစကဝိ ကျောက်စာ	CS 630 = CE 1268 CS 630 = CE 1268		OBI 3, p. 49	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 49		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0031-ob-p0049	obi-v03-n0031	မင်းဆရာ ဓမ္မရာစကဝိ ကျောက်စာ	CS 630 = CE 1268 CS 630 = CE 1268		RDASB 1973	year	RDASB		Report of the Director, Archaeological Survey of Burma	1973	1973		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v03-n0031-ob-p0049	obi-v03-n0031	မင်းဆရာ ဓမ္မရာစကဝိ ကျောက်စာ	CS 630 = CE 1268 CS 630 = CE 1268		U Min Hswe, no. 39	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		39		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		IOB5-587/a BED B 624-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB5-587/a BED B 624-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		Pl. II 202	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 202		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		OBI 3, p. 5	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 5		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		List 308	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	308		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		A, p. 101	page	A	Tilman Frasch	Bagan Epigraphic Database, Part A		101		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0354	No stronger conservative family signal was detected.
obi-v03-n0032-tx-p0051	obi-v03-n0032	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	CS 6(30) = CE 12(68) CS 624 = CE 1262		MP, p. 107	page	MP		Mandalay Palace stone collection		107		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0365	No stronger conservative family signal was detected.
obi-v03-n0033-ob-p0052	obi-v03-n0033	ငဝံဖ္လည်သင်နှင့် ငဖုန်ဆုံသင် လင်မယားကျောက်စာ	CS 630(625) = CE 1268(1263) CS 624 = CE 1262		IUB1-302-303	number	IUB1-302-303		IUB1-302-303		IUB1-302-303		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0268	No stronger conservative family signal was detected.
obi-v03-n0033-ob-p0052	obi-v03-n0033	ငဝံဖ္လည်သင်နှင့် ငဖုန်ဆုံသင် လင်မယားကျောက်စာ	CS 630(625) = CE 1268(1263) CS 624 = CE 1262		List-322	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	322		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0033-ob-p0052	obi-v03-n0033	ငဝံဖ္လည်သင်နှင့် ငဖုန်ဆုံသင် လင်မယားကျောက်စာ	CS 630(625) = CE 1268(1263) CS 624 = CE 1262		IOB3-224 BED B 624-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-224 BED B 624-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
