bibliography_id	short_label	raw_reference_strings	ocr_status	translation_relevance
bib-obi-1-p-117	OBI 1, p. 117	OBI 1, p. 117	not_started	unknown
bib-obi-1-p-118	OBI 1, p. 118	OBI 1, p. 118	not_started	unknown
bib-obi-1-p-119	OBI 1, p. 119	OBI 1, p. 119	not_started	unknown
bib-obi-1-p-121	OBI 1, p. 121	OBI 1, p. 121	not_started	unknown
bib-obi-1-p-123	OBI 1, p. 123	OBI 1, p. 123	not_started	unknown
bib-obi-1-p-124	OBI 1, p. 124	OBI 1, p. 124	not_started	unknown
bib-obi-1-p-125	OBI 1, p. 125	OBI 1, p. 125	not_started	unknown
bib-obi-1-p-127	OBI 1, p. 127	OBI 1, p. 127	not_started	unknown
bib-obi-1-p-128	OBI 1, p. 128	OBI 1, p. 128	not_started	unknown
bib-obi-1-p-129	OBI 1, p. 129	OBI 1, p. 129	not_started	unknown
bib-obi-1-p-130	OBI 1, p. 130	OBI 1, p. 130	not_started	unknown
bib-obi-1-p-133	OBI 1, p. 133	OBI 1, p. 133	not_started	unknown
bib-obi-1-p-134	OBI 1, p. 134	OBI 1, p. 134	not_started	unknown
bib-obi-1-p-136	OBI 1, p. 136	OBI 1, p. 136	not_started	unknown
bib-obi-1-p-137	OBI 1, p. 137	OBI 1, p. 137	not_started	unknown
bib-obi-1-p-138	OBI 1, p. 138	OBI 1, p. 138	not_started	unknown
bib-obi-1-p-139	OBI 1, p. 139	OBI 1, p. 139	not_started	unknown
bib-obi-1-p-140	OBI 1, p. 140	OBI 1, p. 140	not_started	unknown
bib-obi-1-p-141	OBI 1, p. 141	OBI 1, p. 141	not_started	unknown
bib-obi-1-p-142	OBI 1, p. 142	OBI 1, p. 142	not_started	unknown
bib-obi-1-p-143	OBI 1, p. 143	OBI 1, p. 143	not_started	unknown
bib-obi-1-p-151	OBI 1, p. 151	OBI 1, p. 151	not_started	unknown
bib-obi-1-p-156	OBI 1, p. 156	OBI 1, p. 156	not_started	unknown
bib-obi-1-p-161	OBI 1, p. 161	OBI 1, p. 161	not_started	unknown
bib-obi-1-p-164	OBI 1, p. 164	OBI 1, p. 164	not_started	unknown
bib-obi-1-p-167	OBI 1, p. 167	OBI 1, p. 167	not_started	unknown
bib-obi-1-p-168	OBI 1, p. 168	OBI 1, p. 168	not_started	unknown
bib-obi-1-p-169	OBI 1, p. 169	OBI 1, p. 169	not_started	unknown
bib-obi-1-p-171	OBI 1, p. 171	OBI 1, p. 171	not_started	unknown
bib-obi-1-p-172	OBI 1, p. 172	OBI 1, p. 172	not_started	unknown
bib-obi-1-p-173-and-184	OBI 1, p. 173 and 184	OBI 1, p. 173 and 184	not_started	unknown
bib-obi-1-p-174	OBI 1, p. 174	OBI 1, p. 174	not_started	unknown
bib-obi-1-p-175	OBI 1, p. 175	OBI 1, p. 175	not_started	unknown
bib-obi-1-p-176	OBI 1, p. 176	OBI 1, p. 176	not_started	unknown
bib-obi-1-p-179	OBI 1, p. 179	OBI 1, p. 179	not_started	unknown
bib-obi-1-p-183	OBI 1, p. 183	OBI 1, p. 183	not_started	unknown
bib-obi-1-p-184	OBI 1, p. 184	OBI 1, p. 184	not_started	unknown
bib-obi-1-p-185	OBI 1, p. 185	OBI 1, p. 185	not_started	unknown
bib-obi-1-p-186	OBI 1, p. 186	OBI 1, p. 186	not_started	unknown
bib-obi-1-p-187	OBI 1, p. 187	OBI 1, p. 187	not_started	unknown
bib-obi-1-p-188	OBI 1, p. 188	OBI 1, p. 188	not_started	unknown
bib-obi-1-p-189	OBI 1, p. 189	OBI 1, p. 189	not_started	unknown
bib-obi-1-p-19	OBI 1, p. 19	OBI 1, p. 19	not_started	unknown
bib-obi-1-p-190	OBI 1, p. 190	OBI 1, p. 190	not_started	unknown
bib-obi-1-p-191	OBI 1, p. 191	OBI 1, p. 191	not_started	unknown
bib-obi-1-p-193	OBI 1, p. 193	OBI 1, p. 193	not_started	unknown
bib-obi-1-p-198	OBI 1, p. 198	OBI 1, p. 198	not_started	unknown
bib-obi-1-p-20	OBI 1, p. 20	OBI 1, p. 20	not_started	unknown
bib-obi-1-p-202	OBI 1, p. 202	OBI 1, p. 202	not_started	unknown
bib-obi-1-p-203	OBI 1, p. 203	OBI 1, p. 203	not_started	unknown
bib-obi-1-p-204	OBI 1, p. 204	OBI 1, p. 204	not_started	unknown
bib-obi-1-p-205	OBI 1, p. 205	OBI 1, p. 205	not_started	unknown
bib-obi-1-p-206	OBI 1, p. 206	OBI 1, p. 206	not_started	unknown
bib-obi-1-p-208	OBI 1, p. 208	OBI 1, p. 208	not_started	unknown
bib-obi-1-p-209	OBI 1, p. 209	OBI 1, p. 209	not_started	unknown
bib-obi-1-p-211	OBI 1, p. 211	OBI 1, p. 211	not_started	unknown
bib-obi-1-p-212	OBI 1, p. 212	OBI 1, p. 212	not_started	unknown
bib-obi-1-p-213	OBI 1, p. 213	OBI 1, p. 213	not_started	unknown
bib-obi-1-p-214	OBI 1, p. 214	OBI 1, p. 214	not_started	unknown
bib-obi-1-p-215	OBI 1, p. 215	OBI 1, p. 215	not_started	unknown
bib-obi-1-p-218	OBI 1, p. 218	OBI 1, p. 218	not_started	unknown
bib-obi-1-p-22	OBI 1, p. 22	OBI 1, p. 22	not_started	unknown
bib-obi-1-p-220	OBI 1, p. 220	OBI 1, p. 220	not_started	unknown
bib-obi-1-p-221	OBI 1, p. 221	OBI 1, p. 221	not_started	unknown
bib-obi-1-p-222	OBI 1, p. 222	OBI 1, p. 222	not_started	unknown
bib-obi-1-p-224	OBI 1, p. 224	OBI 1, p. 224	not_started	unknown
bib-obi-1-p-226	OBI 1, p. 226	OBI 1, p. 226	not_started	unknown
bib-obi-1-p-227	OBI 1, p. 227	OBI 1, p. 227	not_started	unknown
bib-obi-1-p-229	OBI 1, p. 229	OBI 1, p. 229	not_started	unknown
bib-obi-1-p-23	OBI 1, p. 23	OBI 1, p. 23	not_started	unknown
bib-obi-1-p-233	OBI 1, p. 233	OBI 1, p. 233	not_started	unknown
bib-obi-1-p-235	OBI 1, p. 235	OBI 1, p. 235	not_started	unknown
bib-obi-1-p-238	OBI 1, p. 238	OBI 1, p. 238	not_started	unknown
bib-obi-1-p-240	OBI 1, p. 240	OBI 1, p. 240	not_started	unknown
bib-obi-1-p-242	OBI 1, p. 242	OBI 1, p. 242	not_started	unknown
bib-obi-1-p-244	OBI 1, p. 244	OBI 1, p. 244	not_started	unknown
bib-obi-1-p-245	OBI 1, p. 245	OBI 1, p. 245	not_started	unknown
bib-obi-1-p-246	OBI 1, p. 246	OBI 1, p. 246	not_started	unknown
bib-obi-1-p-248	OBI 1, p. 248	OBI 1, p. 248	not_started	unknown
bib-obi-1-p-249	OBI 1, p. 249	OBI 1, p. 249	not_started	unknown
bib-obi-1-p-25	OBI 1, p. 25	OBI 1, p. 25	not_started	unknown
bib-obi-1-p-251	OBI 1, p. 251	OBI 1, p. 251	not_started	unknown
bib-obi-1-p-253	OBI 1, p. 253	OBI 1, p. 253	not_started	unknown
bib-obi-1-p-255	OBI 1, p. 255	OBI 1, p. 255	not_started	unknown
bib-obi-1-p-256	OBI 1, p. 256	OBI 1, p. 256	not_started	unknown
bib-obi-1-p-257	OBI 1, p. 257	OBI 1, p. 257	not_started	unknown
bib-obi-1-p-259	OBI 1, p. 259	OBI 1, p. 259	not_started	unknown
bib-obi-1-p-26	OBI 1, p. 26	OBI 1, p. 26	not_started	unknown
bib-obi-1-p-260	OBI 1, p. 260	OBI 1, p. 260	not_started	unknown
bib-obi-1-p-263	OBI 1, p. 263	OBI 1, p. 263	not_started	unknown
bib-obi-1-p-264	OBI 1, p. 264	OBI 1, p. 264	not_started	unknown
bib-obi-1-p-265	OBI 1, p. 265	OBI 1, p. 265	not_started	unknown
bib-obi-1-p-267	OBI 1, p. 267	OBI 1, p. 267	not_started	unknown
bib-obi-1-p-27	OBI 1, p. 27	OBI 1, p. 27	not_started	unknown
bib-obi-1-p-270	OBI 1, p. 270	OBI 1, p. 270	not_started	unknown
bib-obi-1-p-272	OBI 1, p. 272	OBI 1, p. 272	not_started	unknown
bib-obi-1-p-273-not-listed	OBI 1, p. 273 (not listed ?!)	OBI 1, p. 273 (not listed ?!)	not_started	unknown
bib-obi-1-p-278	OBI 1, p. 278	OBI 1, p. 278	not_started	unknown
bib-obi-1-p-282	OBI 1, p. 282	OBI 1, p. 282	not_started	unknown
bib-obi-1-p-287	OBI 1, p. 287	OBI 1, p. 287	not_started	unknown
bib-obi-1-p-289	OBI 1, p. 289	OBI 1, p. 289	not_started	unknown
bib-obi-1-p-29	OBI 1, p. 29	OBI 1, p. 29	not_started	unknown
bib-obi-1-p-290	OBI 1, p. 290	OBI 1, p. 290	not_started	unknown
bib-obi-1-p-291	OBI 1, p. 291	OBI 1, p. 291	not_started	unknown
bib-obi-1-p-298	OBI 1, p. 298	OBI 1, p. 298	not_started	unknown
bib-obi-1-p-302	OBI 1, p. 302	OBI 1, p. 302	not_started	unknown
bib-obi-1-p-304	OBI 1, p. 304	OBI 1, p. 304	not_started	unknown
bib-obi-1-p-305	OBI 1, p. 305	OBI 1, p. 305	not_started	unknown
bib-obi-1-p-306	OBI 1, p. 306	OBI 1, p. 306	not_started	unknown
bib-obi-1-p-311	OBI 1, p. 311	OBI 1, p. 311	not_started	unknown
bib-obi-1-p-314	OBI 1, p. 314	OBI 1, p. 314	not_started	unknown
bib-obi-1-p-315	OBI 1, p. 315	OBI 1, p. 315	not_started	unknown
bib-obi-1-p-316-u-min-hswe-no-81	OBI 1, p. 316: U Min Hswe, no. 81	OBI 1, p. 316: U Min Hswe, no. 81	not_started	unknown
bib-obi-1-p-318	OBI 1, p. 318	OBI 1, p. 318	not_started	unknown
bib-obi-1-p-319	OBI 1, p. 319	OBI 1, p. 319	not_started	unknown
bib-obi-1-p-32	OBI 1, p. 32	OBI 1, p. 32	not_started	unknown
bib-obi-1-p-320	OBI 1, p. 320	OBI 1, p. 320	not_started	unknown
bib-obi-1-p-321	OBI 1, p. 321	OBI 1, p. 321	not_started	unknown
bib-obi-1-p-322	OBI 1, p. 322	OBI 1, p. 322	not_started	unknown
bib-obi-1-p-324	OBI 1, p. 324	OBI 1, p. 324	not_started	unknown
bib-obi-1-p-325	OBI 1, p. 325	OBI 1, p. 325	not_started	unknown
bib-obi-1-p-326	OBI 1, p. 326	OBI 1, p. 326	not_started	unknown
bib-obi-1-p-328	OBI 1, p. 328	OBI 1, p. 328	not_started	unknown
bib-obi-1-p-329	OBI 1, p. 329	OBI 1, p. 329	not_started	unknown
bib-obi-1-p-33	OBI 1, p. 33	OBI 1, p. 33	not_started	unknown
bib-obi-1-p-330	OBI 1, p. 330	OBI 1, p. 330	not_started	unknown
bib-obi-1-p-331	OBI 1, p. 331	OBI 1, p. 331	not_started	unknown
bib-obi-1-p-333	OBI 1, p. 333	OBI 1, p. 333	not_started	unknown
bib-obi-1-p-334	OBI 1, p. 334	OBI 1, p. 334	not_started	unknown
bib-obi-1-p-336	OBI 1, p. 336	OBI 1, p. 336	not_started	unknown
bib-obi-1-p-337	OBI 1, p. 337	OBI 1, p. 337	not_started	unknown
bib-obi-1-p-339	OBI 1, p. 339	OBI 1, p. 339	not_started	unknown
bib-obi-1-p-34	OBI 1, p. 34	OBI 1, p. 34	not_started	unknown
bib-obi-1-p-340	OBI 1, p. 340	OBI 1, p. 340	not_started	unknown
bib-obi-1-p-342	OBI 1, p. 342	OBI 1, p. 342	not_started	unknown
bib-obi-1-p-343	OBI 1, p. 343	OBI 1, p. 343	not_started	unknown
bib-obi-1-p-344	OBI 1, p. 344	OBI 1, p. 344	not_started	unknown
bib-obi-1-p-345	OBI 1, p. 345	OBI 1, p. 345	not_started	unknown
bib-obi-1-p-346	OBI 1, p. 346	OBI 1, p. 346	not_started	unknown
bib-obi-1-p-347	OBI 1, p. 347	OBI 1, p. 347	not_started	unknown
bib-obi-1-p-351	OBI 1, p. 351	OBI 1, p. 351	not_started	unknown
bib-obi-1-p-352	OBI 1, p. 352	OBI 1, p. 352	not_started	unknown
bib-obi-1-p-353	OBI 1, p. 353	OBI 1, p. 353	not_started	unknown
bib-obi-1-p-354	OBI 1, p. 354	OBI 1, p. 354	not_started	unknown
bib-obi-1-p-360	OBI 1, p. 360	OBI 1, p. 360	not_started	unknown
bib-obi-1-p-362	OBI 1, p. 362	OBI 1, p. 362	not_started	unknown
bib-obi-1-p-363	OBI 1, p. 363	OBI 1, p. 363	not_started	unknown
bib-obi-1-p-365	OBI 1, p. 365	OBI 1, p. 365	not_started	unknown
bib-obi-1-p-366	OBI 1, p. 366	OBI 1, p. 366	not_started	unknown
bib-obi-1-p-37	OBI 1, p. 37	OBI 1, p. 37	not_started	unknown
bib-obi-1-p-370	OBI 1, p. 370	OBI 1, p. 370	not_started	unknown
bib-obi-1-p-371	OBI 1, p. 371	OBI 1, p. 371	not_started	unknown
bib-obi-1-p-375	OBI 1, p. 375	OBI 1, p. 375	not_started	unknown
bib-obi-1-p-376	OBI 1, p. 376	OBI 1, p. 376	not_started	unknown
bib-obi-1-p-377	OBI 1, p. 377	OBI 1, p. 377	not_started	unknown
bib-obi-1-p-379	OBI 1, p. 379	OBI 1, p. 379	not_started	unknown
bib-obi-1-p-38	OBI 1, p. 38	OBI 1, p. 38	not_started	unknown
bib-obi-1-p-381	OBI 1, p. 381	OBI 1, p. 381	not_started	unknown
bib-obi-1-p-4-and-obi1-p-1	OBI 1, p. 4 and OBI1,p.1	OBI 1, p. 4 and OBI1,p.1	not_started	unknown
bib-obi-1-p-40	OBI 1, p. 40	OBI 1, p. 40	not_started	unknown
bib-obi-1-p-41	OBI 1, p. 41	OBI 1, p. 41	not_started	unknown
bib-obi-1-p-42	OBI 1, p. 42	OBI 1, p. 42	not_started	unknown
bib-obi-1-p-43	OBI 1, p. 43	OBI 1, p. 43	not_started	unknown
bib-obi-1-p-44	OBI 1, p. 44	OBI 1, p. 44	not_started	unknown
bib-obi-1-p-45	OBI 1, p. 45	OBI 1, p. 45	not_started	unknown
bib-obi-1-p-46	OBI 1, p. 46	OBI 1, p. 46	not_started	unknown
bib-obi-1-p-48	OBI 1, p. 48	OBI 1, p. 48	not_started	unknown
bib-obi-1-p-49	OBI 1, p. 49	OBI 1, p. 49	not_started	unknown
bib-obi-1-p-50	OBI 1, p. 50	OBI 1, p. 50	not_started	unknown
bib-obi-1-p-53	OBI 1, p. 53	OBI 1, p. 53	not_started	unknown
bib-obi-1-p-54	OBI 1, p. 54	OBI 1, p. 54	not_started	unknown
bib-obi-1-p-55	OBI 1, p. 55	OBI 1, p. 55	not_started	unknown
bib-obi-1-p-56	OBI 1, p. 56	OBI 1, p. 56	not_started	unknown
bib-obi-1-p-57	OBI 1, p. 57	OBI 1, p. 57	not_started	unknown
bib-obi-1-p-58	OBI 1, p. 58	OBI 1, p. 58	not_started	unknown
bib-obi-1-p-59	OBI 1, p. 59	OBI 1, p. 59	not_started	unknown
bib-obi-1-p-64	OBI 1, p. 64	OBI 1, p. 64	not_started	unknown
bib-obi-1-p-65	OBI 1, p. 65	OBI 1, p. 65	not_started	unknown
bib-obi-1-p-69	OBI 1, p. 69	OBI 1, p. 69	not_started	unknown
bib-obi-1-p-70	OBI 1, p. 70	OBI 1, p. 70	not_started	unknown
bib-obi-1-p-71	OBI 1, p. 71	OBI 1, p. 71	not_started	unknown
bib-obi-1-p-73	OBI 1, p. 73	OBI 1, p. 73	not_started	unknown
bib-obi-1-p-74	OBI 1, p. 74	OBI 1, p. 74	not_started	unknown
bib-obi-1-p-75	OBI 1, p. 75	OBI 1, p. 75	not_started	unknown
bib-obi-1-p-77	OBI 1, p. 77	OBI 1, p. 77	not_started	unknown
bib-obi-1-p-8	OBI 1, p. 8	OBI 1, p. 8	not_started	unknown
bib-obi-1-p-80	OBI 1, p. 80	OBI 1, p. 80	not_started	unknown
bib-obi-1-p-81	OBI 1, p. 81	OBI 1, p. 81	not_started	unknown
bib-obi-1-p-82	OBI 1, p. 82	OBI 1, p. 82	not_started	unknown
bib-obi-1-p-83	OBI 1, p. 83	OBI 1, p. 83	not_started	unknown
bib-obi-1-p-86	OBI 1, p. 86	OBI 1, p. 86	not_started	unknown
bib-obi-1-p-89	OBI 1, p. 89	OBI 1, p. 89	not_started	unknown
bib-obi-1-p-90	OBI 1, p. 90	OBI 1, p. 90	not_started	unknown
bib-obi-1-p-91	OBI 1, p. 91	OBI 1, p. 91	not_started	unknown
bib-obi-1-p-93	OBI 1, p. 93	OBI 1, p. 93	not_started	unknown
bib-obi-1-p-96	OBI 1, p. 96	OBI 1, p. 96	not_started	unknown
bib-obi-1-p-97	OBI 1, p. 97	OBI 1, p. 97	not_started	unknown
bib-obi-1-p-99	OBI 1, p. 99	OBI 1, p. 99	not_started	unknown
bib-obi-1-p-x231x	OBI 1, p.x231x	OBI 1, p.x231x	not_started	unknown
bib-obi-2-p-1	OBI 2, p. 1	OBI 2, p. 1	not_started	unknown
bib-obi-2-p-137	OBI 2, p. 137	OBI 2, p. 137	not_started	unknown
bib-obi-2-p-148	OBI 2, p. 148	OBI 2, p. 148	not_started	unknown
bib-obi-2-p-15	OBI 2, p. 15	OBI 2, p. 15	not_started	unknown
bib-obi-2-p-155	OBI 2, p. 155	OBI 2, p. 155	not_started	unknown
bib-obi-2-p-156	OBI 2, p. 156	OBI 2, p. 156	not_started	unknown
bib-obi-2-p-162	OBI 2, p. 162	OBI 2, p. 162	not_started	unknown
bib-obi-2-p-165	OBI 2, p. 165	OBI 2, p. 165	not_started	unknown
bib-obi-2-p-170	OBI 2, p. 170	OBI 2, p. 170	not_started	unknown
bib-obi-2-p-173	OBI 2, p. 173	OBI 2, p. 173	not_started	unknown
bib-obi-2-p-176	OBI 2, p. 176	OBI 2, p. 176	not_started	unknown
bib-obi-2-p-179	OBI 2, p. 179	OBI 2, p. 179	not_started	unknown
bib-obi-2-p-183	OBI 2, p. 183	OBI 2, p. 183	not_started	unknown
bib-obi-2-p-188	OBI 2, p. 188	OBI 2, p. 188	not_started	unknown
bib-obi-2-p-189	OBI 2, p. 189	OBI 2, p. 189	not_started	unknown
bib-obi-2-p-190	OBI 2, p. 190	OBI 2, p. 190	not_started	unknown
bib-obi-2-p-193	OBI 2, p. 193	OBI 2, p. 193	not_started	unknown
bib-obi-2-p-20	OBI 2, p. 20	OBI 2, p. 20	not_started	unknown
bib-obi-2-p-202	OBI 2, p. 202	OBI 2, p. 202	not_started	unknown
bib-obi-2-p-207	OBI 2, p. 207	OBI 2, p. 207	not_started	unknown
bib-obi-2-p-21	OBI 2, p. 21	OBI 2, p. 21	not_started	unknown
bib-obi-2-p-217	OBI 2, p. 217	OBI 2, p. 217	not_started	unknown
bib-obi-2-p-22	OBI 2, p. 22	OBI 2, p. 22	not_started	unknown
bib-obi-2-p-222-3	OBI 2, p. 222-3	OBI 2, p. 222-3	not_started	unknown
bib-obi-2-p-227	OBI 2, p. 227	OBI 2, p. 227	not_started	unknown
bib-obi-2-p-230	OBI 2, p. 230	OBI 2, p. 230	not_started	unknown
bib-obi-2-p-232	OBI 2, p. 232	OBI 2, p. 232	not_started	unknown
bib-obi-2-p-233	OBI 2, p. 233	OBI 2, p. 233	not_started	unknown
bib-obi-2-p-234	OBI 2, p. 234	OBI 2, p. 234	not_started	unknown
bib-obi-2-p-235	OBI 2, p. 235	OBI 2, p. 235	not_started	unknown
bib-obi-2-p-238	OBI 2, p. 238	OBI 2, p. 238	not_started	unknown
bib-obi-2-p-239	OBI 2, p. 239	OBI 2, p. 239	not_started	unknown
bib-obi-2-p-24	OBI 2, p. 24	OBI 2, p. 24	not_started	unknown
bib-obi-2-p-247-b-only	OBI 2, p. 247 (b only)	OBI 2, p. 247 (b only)	not_started	unknown
bib-obi-2-p-27	OBI 2, p. 27	OBI 2, p. 27	not_started	unknown
bib-obi-2-p-29	OBI 2, p. 29	OBI 2, p. 29	not_started	unknown
bib-obi-2-p-3	OBI 2, p. 3	OBI 2, p. 3	not_started	unknown
bib-obi-2-p-30	OBI 2, p. 30	OBI 2, p. 30	not_started	unknown
bib-obi-2-p-33	OBI 2, p. 33	OBI 2, p. 33	not_started	unknown
bib-obi-2-p-4	OBI 2, p. 4	OBI 2, p. 4	not_started	unknown
bib-obi-2-p-41	OBI 2, p. 41	OBI 2, p. 41	not_started	unknown
bib-obi-2-p-44	OBI 2, p. 44	OBI 2, p. 44	not_started	unknown
bib-obi-2-p-47	OBI 2, p. 47	OBI 2, p. 47	not_started	unknown
bib-obi-2-p-51	OBI 2, p. 51	OBI 2, p. 51	not_started	unknown
bib-obi-2-p-52	OBI 2, p. 52	OBI 2, p. 52	not_started	unknown
bib-obi-2-p-53	OBI 2, p. 53	OBI 2, p. 53	not_started	unknown
bib-obi-2-p-54	OBI 2, p. 54	OBI 2, p. 54	not_started	unknown
bib-obi-2-p-56	OBI 2, p. 56	OBI 2, p. 56	not_started	unknown
bib-obi-2-p-58	OBI 2, p. 58	OBI 2, p. 58	not_started	unknown
bib-obi-2-p-6	OBI 2, p. 6	OBI 2, p. 6	not_started	unknown
bib-obi-2-p-72-73	OBI 2, p. 72-73	OBI 2, p. 72-73	not_started	unknown
bib-obi-2-p-74	OBI 2, p. 74	OBI 2, p. 74	not_started	unknown
bib-obi-2-p-74-and-obi3-p-220	OBI 2, p. 74 and OBI3,p.220	OBI 2, p. 74 and OBI3,p.220	not_started	unknown
bib-obi-2-p-76	OBI 2, p. 76	OBI 2, p. 76	not_started	unknown
bib-obi-2-p-78-80	OBI 2, p. 78-80	OBI 2, p. 78-80	not_started	unknown
bib-obi-2-p-82	OBI 2, p. 82	OBI 2, p. 82	not_started	unknown
bib-obi-2-p-83	OBI 2, p. 83	OBI 2, p. 83	not_started	unknown
bib-obi-2-p-85	OBI 2, p. 85	OBI 2, p. 85	not_started	unknown
bib-obi-2-p-87	OBI 2, p. 87	OBI 2, p. 87	not_started	unknown
bib-obi-2-p-88	OBI 2, p. 88	OBI 2, p. 88	not_started	unknown
bib-obi-2-p-89	OBI 2, p. 89	OBI 2, p. 89	not_started	unknown
bib-obi-2-p-9	OBI 2, p. 9	OBI 2, p. 9	not_started	unknown
bib-obi-2-p-93	OBI 2, p. 93	OBI 2, p. 93	not_started	unknown
bib-obi-3-p-1	OBI 3, p. 1	OBI 3, p. 1	not_started	unknown
bib-obi-3-p-2	OBI 3, p. 2	OBI 3, p. 2	not_started	unknown
bib-obi-3-p-221	OBI 3, p. 221	OBI 3, p. 221	not_started	unknown
bib-obi-3-p-222	OBI 3, p. 222	OBI 3, p. 222	not_started	unknown
bib-obi-3-p-283	OBI 3, p. 283	OBI 3, p. 283	not_started	unknown
bib-obi-3-p-3	OBI 3, p. 3	OBI 3, p. 3	not_started	unknown
bib-obi-3-p-35	OBI 3, p. 35	OBI 3, p. 35	not_started	unknown
bib-obi-3-p-360-361	OBI 3, p. 360-361	OBI 3, p. 360-361	not_started	unknown
bib-obi-3-p-37	OBI 3, p. 37	OBI 3, p. 37	not_started	unknown
bib-obi-3-p-4	OBI 3, p. 4	OBI 3, p. 4	not_started	unknown
bib-obi-3-p-43-45	OBI 3, p. 43-45	OBI 3, p. 43-45	not_started	unknown
bib-obi-3-p-49	OBI 3, p. 49	OBI 3, p. 49	not_started	unknown
bib-obi-3-p-5	OBI 3, p. 5	OBI 3, p. 5	not_started	unknown
bib-obi-3-p-53	OBI 3, p. 53	OBI 3, p. 53	not_started	unknown
bib-obi-3-p-62	OBI 3, p. 62	OBI 3, p. 62	not_started	unknown
bib-obi-3-p-65	OBI 3, p. 65	OBI 3, p. 65	not_started	unknown
bib-obi-3-p-66	OBI 3, p. 66	OBI 3, p. 66	not_started	unknown
bib-obi-3-p-68	OBI 3, p. 68	OBI 3, p. 68	not_started	unknown
bib-obi-3-p-7	OBI 3, p. 7	OBI 3, p. 7	not_started	unknown
bib-obi-3-p-70	OBI 3, p. 70	OBI 3, p. 70	not_started	unknown
bib-obi-3-p-72	OBI 3, p. 72	OBI 3, p. 72	not_started	unknown
bib-obi-3-p-74	OBI 3, p. 74	OBI 3, p. 74	not_started	unknown
bib-obi-3-p-78	OBI 3, p. 78	OBI 3, p. 78	not_started	unknown
bib-obi-3-p-79	OBI 3, p. 79	OBI 3, p. 79	not_started	unknown
bib-obi-3-p-8	OBI 3, p. 8	OBI 3, p. 8	not_started	unknown
