family_id	raw_reference_string	occurrence_count	example_record_ids	notes
fam-raw-iob1-63-a-b-bed-a	IOB1-63/a-b BED A	1	obi-v01-n0084-ob-p0129	No stronger conservative family signal was detected.
fam-raw-iob1-64-bed-b-585-1	IOB1-64 BED B 585-1	1	obi-v01-n0093-re-p0140	No stronger conservative family signal was detected.
fam-raw-iob1-65-a-bed-b-592-4	IOB1-65/a BED B 592-4	1	obi-v01-n0134-ob-p0215	No stronger conservative family signal was detected.
fam-raw-iob1-65-b	IOB1-65/b	1	obi-v01-n0134-re-p0216	No stronger conservative family signal was detected.
fam-raw-iob1-66	IOB1-66	1	obi-v01-n0069-ob-p0108	No stronger conservative family signal was detected.
fam-raw-iob1-67-bed-b-577-3	IOB1-67, BED B 577-3	1	obi-v01-n0069-ob-p0108	No stronger conservative family signal was detected.
fam-raw-iob1-68-bed-b-595-1	IOB1-68 BED B 595-1	1	obi-v01-n0143-ob-p0240	No stronger conservative family signal was detected.
fam-raw-iob1-69-bed-b-593-2	IOB1-69 BED B 593-2	1	obi-v01-n0135-ob-p0218	No stronger conservative family signal was detected.
fam-raw-iob1-7-bed-b-543-1	IOB1-7 BED B 543-1	1	obi-v01-n0022-ob-p0043	No stronger conservative family signal was detected.
fam-raw-iob1-70-bed-b-595-2	IOB1-70 BED B 595-2	1	obi-v01-n0144-re-p0242	No stronger conservative family signal was detected.
fam-raw-iob1-71-bed-b-595-6	IOB1-71 BED B 595-6	1	obi-v01-n0148-ob-p0249	No stronger conservative family signal was detected.
fam-raw-iob1-72	IOB1-72	1	obi-v01-n0148-re-p0250	No stronger conservative family signal was detected.
fam-raw-iob1-73-bed-b-585-4	IOB1-73 BED B 585-4	1	obi-v01-n0097-tx-p0151	No stronger conservative family signal was detected.
fam-raw-iob1-74-bed-b-585-5	IOB1-74 BED B 585-5	1	obi-v01-n0097-tx-p0156	No stronger conservative family signal was detected.
fam-raw-iob1-75-a-bed-b-587-3	IOB1-75/a BED B 587-3	1	obi-v01-n0108-tx-p0176	No stronger conservative family signal was detected.
fam-raw-iob1-75-b-bed-b-586-1	IOB1-75/b BED B 586-1	1	obi-v01-n0097-tx-p0161	No stronger conservative family signal was detected.
fam-raw-iob1-76	IOB1-76	1	obi-v01-n0142-tx-p0229	No stronger conservative family signal was detected.
fam-raw-iob1-77	IOB1-77	1	obi-v01-n0142-tx-p0235	No stronger conservative family signal was detected.
fam-raw-iob1-78-a	IOB1 78/a	1	obi-v01-n0142-tx-p0233	No stronger conservative family signal was detected.
fam-raw-iob1-78-b-bed-b-595-3	IOB1-78/b BED B 595-3	1	obi-v01-n0142-tx-p0238	No stronger conservative family signal was detected.
fam-raw-iob1-79-a	IOB1-79/a	1	obi-v01-n0146-tx-p0245	No stronger conservative family signal was detected.
fam-raw-iob1-79-b-bed-b-595-4	IOB1-79/b BED B 595-4	1	obi-v01-n0146-tx-p0246	No stronger conservative family signal was detected.
fam-raw-iob1-8-a-bed-b-544-1	IOB1-8/a BED B 544-1	1	obi-v01-n0023-ob-p0044	No stronger conservative family signal was detected.
fam-raw-iob1-8-bed-b-597-9	IOB1--8 BED B 597-9	1	obi-v01-n0161-ob-p0270	No stronger conservative family signal was detected.
fam-raw-iob1-80-bed-b-589-2	IOB1-80 BED B 589-2	1	obi-v01-n0121-tx-p0193	No stronger conservative family signal was detected.
fam-raw-iob1-81	IOB1-81	1	obi-v01-n0121-tx-p0196	No stronger conservative family signal was detected.
fam-raw-iob1-82-a-bed-b-589-1	IOB1-82/a BED B 589-1	1	obi-v01-n0121-tx-p0198	No stronger conservative family signal was detected.
fam-raw-iob1-82-b	IOB1-82/b	1	obi-v01-n0121-tx-p0200	No stronger conservative family signal was detected.
fam-raw-iob1-84-bed-b-571-2	IOB1-84 BED B 571-2	1	obi-v02-n0002-ob-p0003	No stronger conservative family signal was detected.
fam-raw-iob1-86-bed-b-597-5	IOB1-86 BED B 597-5	1	obi-v01-n0156-tx-p0260	No stronger conservative family signal was detected.
fam-raw-iob1-87	IOB1-87	1	obi-v01-n0156-tx-p0262	No stronger conservative family signal was detected.
fam-raw-iob1-89	IOB1-89	1	obi-v01-n0165-re-p0275	No stronger conservative family signal was detected.
fam-raw-iob1-9-a-bed-b-555-1	IOB1-9/a BED B 555-1	1	obi-v01-n0033-ob-p0056	No stronger conservative family signal was detected.
fam-raw-iob1-91-n-48-bed-b-598-2	IOB1-91 n°48 BED B 598-2	1	obi-v01-n0166-ob-p0278	No stronger conservative family signal was detected.
fam-raw-iob1-92	IOB1-92	1	obi-v01-n0166-re-p0281	No stronger conservative family signal was detected.
fam-raw-iob1-93-bed-b-598-5	IOB1-93 BED B 598-5	1	obi-v01-n0169-ob-p0287	No stronger conservative family signal was detected.
fam-raw-iob1-94-a-bed-b-598-4	IOB1-94/a BED B 598-4	1	obi-v01-n0172-ob-p0291	No stronger conservative family signal was detected.
fam-raw-iob1-94-b	IOB1-94/b	1	obi-v01-n0172-re-p0294	No stronger conservative family signal was detected.
fam-raw-iob1-95-a-bed-b-598-8	IOB1-95/a BED B 598-8	1	obi-v01-n0173-ob-p0298	No stronger conservative family signal was detected.
fam-raw-iob1-96-bed-b-598-9	IOB1-96 BED B 598-9	1	obi-v01-n0174-ob-p0298	No stronger conservative family signal was detected.
fam-raw-iob1-97	IOB1-97	1	obi-v01-n0174-re-p0300	No stronger conservative family signal was detected.
fam-raw-iob1-c-b-bed-b-546-1	IOB1-c/b BED B 546-1	1	obi-v01-n0024-ob-p0045	No stronger conservative family signal was detected.
fam-raw-iob183-bed-b-591-5	IOB183 BED B 591-5	1	obi-v01-n0128-ob-p0208	No stronger conservative family signal was detected.
fam-raw-iob2-110-bed-b-443-1	IOB2-110 BED B 443-1	1	obi-v01-n0190-ob-p0324	No stronger conservative family signal was detected.
fam-raw-iob2-111-bed-b-482-1	IOB2-111 BED B 482-1	1	obi-v01-n0197-ob-p0334	No stronger conservative family signal was detected.
fam-raw-iob2-112-bed-b-482-2	IOB2-112 BED B 482-2	1	obi-v01-n0197-re-p0336	No stronger conservative family signal was detected.
fam-raw-iob2-113-bed-b-537-6	IOB2-113 BED B 537-6	1	obi-v01-n0019-ob-p0040	No stronger conservative family signal was detected.
fam-raw-iob2-114-a-bed-b-537-1	IOB2 114/a BED B 537-1	1	obi-v01-n0020-ob-p0041	No stronger conservative family signal was detected.
fam-raw-iob2-114-b-bed-b-548-1	IOB2-114/b BED B 548-1	1	obi-v01-n0208-ob-p0353	No stronger conservative family signal was detected.
fam-raw-iob2-115-bed-b-549-1	IOB2-115 BED B 549-1	1	obi-v01-n0026-ob-p0046	No stronger conservative family signal was detected.
fam-raw-iob2-116-bed-b-559-1	IOB2-116 BED B 559-1	1	obi-v01-n0036-ob-p0058	No stronger conservative family signal was detected.
fam-raw-iob2-117-a	IOB2-117/a	1	obi-v01-n0040-ob-p0064	No stronger conservative family signal was detected.
fam-raw-iob2-117-b-bed-b-560-5	IOB2-117/b BED B 560-5	1	obi-v01-n0043-ob-p0070	No stronger conservative family signal was detected.
fam-raw-iob2-118-a-bed-b-570-2	IOB2-118/a BED B 570-2	1	obi-v01-n0055-ob-p0089	No stronger conservative family signal was detected.
fam-raw-iob2-119-a-bed-b-577-5	IOB2-119/a BED B 577-5	1	obi-v01-n0066-ob-p0105	No stronger conservative family signal was detected.
fam-raw-iob2-119-b-bed-b-591-8	IOB2-119/b BED B 591-8	1	obi-v01-n0066-re-p0106	No stronger conservative family signal was detected.
fam-raw-iob2-120-a-bed-b-579-8	IOB2-120/a BED B 579-8	1	obi-v01-n0077-ob-p0121	No stronger conservative family signal was detected.
fam-raw-iob2-120-b	IOB2-120/b	1	obi-v01-n0077-tx-p0122	No stronger conservative family signal was detected.
fam-raw-iob2-121-a-bed-b-581-1	IOB2-121/a BED B 581-1	1	obi-v01-n0080-ob-p0125	No stronger conservative family signal was detected.
fam-raw-iob2-121-b-bed-b-586-2	IOB2-121/b BED B 586-2	1	obi-v01-n0098-ob-p0164	No stronger conservative family signal was detected.
fam-raw-iob2-122-a-bed-b-587-1	IOB2-122/a BED B 587-1	1	obi-v01-n0106-ob-p0174	No stronger conservative family signal was detected.
fam-raw-iob2-122-b-bed-b-587-8	IOB2-122/b BED B 587-8	1	obi-v01-n0114-ob-p0186	No stronger conservative family signal was detected.
fam-raw-iob2-123-bed-b-587-4	IOB2-123 BED B 587-4	1	obi-v01-n0109-ob-p0179	No stronger conservative family signal was detected.
fam-raw-iob2-125-a-bed-b-591-1	IOB2-125/a BED B 591-1	1	obi-v01-n0125-ob-p0204	No stronger conservative family signal was detected.
fam-raw-iob2-125-b-bed-b-580-1	IOB2-125/b BED B 580-1	1	obi-v01-n0079-ob-p0124	No stronger conservative family signal was detected.
fam-raw-iob2-126-a-bed-b-592-1	IOB2-126/a BED B 592-1	1	obi-v01-n0131-ob-p0212	No stronger conservative family signal was detected.
fam-raw-iob2-126-b-bed-b-592-2	IOB2-126/b BED B 592-2	1	obi-v01-n0132-ob-p0213	No stronger conservative family signal was detected.
fam-raw-iob2-127-a-bed-b-597-2	IOB2-127/a BED B 597-2	1	obi-v01-n0153-ob-p0256	No stronger conservative family signal was detected.
fam-raw-iob2-127-b-bed-b-597-1	IOB2-127/b BED B 597-1	1	obi-v01-n0152-ob-p0255	No stronger conservative family signal was detected.
fam-raw-iob2-128-bed-b-597-6	IOB2-128 BED B 597-6	1	obi-v01-n0157-ob-p0263	No stronger conservative family signal was detected.
fam-raw-iob2-128-bed-b-597-7	IOB2-128 BED B 597-7	1	obi-v01-n0158-re-p0264	No stronger conservative family signal was detected.
fam-raw-iob2-128-bed-b-597-8	IOB2-128 BED B 597-8	1	obi-v01-n0158-tx-p0265	No stronger conservative family signal was detected.
fam-raw-iob2-129-bed-b-600-9	IOB2-129 BED B 600-9	1	obi-v01-n0183-ob-p0315	No stronger conservative family signal was detected.
fam-raw-iob2-130-bed-b-600-3	IOB2-130 BED B 600-3	1	obi-v01-n0184-ob-p0316	No stronger conservative family signal was detected.
fam-raw-iob2-131-a-bed-b-600-4	IOB2-131/a BED B 600-4	1	obi-v01-n0185-ob-p0318	No stronger conservative family signal was detected.
fam-raw-iob2-131-b-bed-b-600-5	IOB2-131/b BED B 600-5	1	obi-v01-n0186-ob-p0319	No stronger conservative family signal was detected.
fam-raw-iob2-132-a-bed-b-600-6	IOB2-132/a BED B 600-6	1	obi-v01-n0187-ob-p0320	No stronger conservative family signal was detected.
fam-raw-iob2-132-b-bed-b-601-2	IOB2 132/b BED B 601-2	1	obi-v02-n0003-ob-p0004	No stronger conservative family signal was detected.
fam-raw-iob2-133-bed-b-601-4	IOB2-133 BED B 601-4	1	obi-v02-n0004-ob-p0006	No stronger conservative family signal was detected.
fam-raw-iob2-134-a	IOB2-134/a	1	obi-v01-n0138-ob-p0222	No stronger conservative family signal was detected.
fam-raw-iob2-134-b-bed-b-593-5	IOB2-134/b BED B 593-5	1	obi-v02-n0005-re-p0009	No stronger conservative family signal was detected.
fam-raw-iob2-135-a-bed-b-600-7	IOB2-135/a BED B 600-7	1	obi-v02-n0007-ob-p0011	No stronger conservative family signal was detected.
fam-raw-iob2-135-b-bed-b-600-7	IOB2-135/b BED B 600-7	1	obi-v02-n0007-re-p0011	No stronger conservative family signal was detected.
fam-raw-iob2-137-bed-b-600-7	IOB2-137 BED B 600-7	1	obi-v02-n0011-ob-p0017	No stronger conservative family signal was detected.
fam-raw-iob2-138-bed-b-603-3	IOB2-138 BED B 603-3	1	obi-v02-n0016-ob-p0024	No stronger conservative family signal was detected.
fam-raw-iob2-139-bed-b-603-5	IOB2-139 BED B 603-5	1	obi-v02-n0018-ob-p0029	No stronger conservative family signal was detected.
fam-raw-iob2-140-a-bed-b-604-1	IOB2 140/a BED B 604-1	1	obi-v02-n0019-ob-p0030	No stronger conservative family signal was detected.
fam-raw-iob2-140-b-bed-b-571-2	IOB2-140/b BED B 571-2	1	obi-v02-n0019-re-p0031	No stronger conservative family signal was detected.
fam-raw-iob2-141-bed-b-604-7	IOB2 141/ BED B 604-7	1	obi-v02-n0027-ob-p0052	No stronger conservative family signal was detected.
fam-raw-iob2-141-bed-b-604-8	IOB2 141/ BED B 604-8	1	obi-v02-n0028-ob-p0053	No stronger conservative family signal was detected.
fam-raw-iob2-143-a-bed-b-571-2	IOB2-143/a BED B 571-2	1	obi-v02-n0020-ob-p0033	No stronger conservative family signal was detected.
fam-raw-iob2-143-b-bed-b-571-2	IOB2-143/b BED B 571-2	1	obi-v02-n0020-re-p0035	No stronger conservative family signal was detected.
fam-raw-iob2-144-bed-b-571-2	IOB2-144 BED B 571-2	1	obi-v02-n0021-ob-p0037	No stronger conservative family signal was detected.
fam-raw-iob2-145-bed-b-604-3	IOB2-145 BED B 604-3	1	obi-v02-n0022-ob-p0041	No stronger conservative family signal was detected.
fam-raw-iob2-146-bed-b-604-4	IOB2-146 BED B 604-4	1	obi-v02-n0023-ob-p0044	No stronger conservative family signal was detected.
fam-raw-iob2-147-a-bed-b-604-5	IOB2-147/a BED B 604-5	1	obi-v02-n0024-ob-p0047	No stronger conservative family signal was detected.
fam-raw-iob2-147-bed-b-601-2	IOB2-147/ BED B 601-2	1	obi-v02-n0025-ob-p0049	No stronger conservative family signal was detected.
fam-raw-iob2-149-bed-b-604-10	IOB2-149 BED B 604-10	1	obi-v02-n0030-ob-p0056	No stronger conservative family signal was detected.
fam-raw-iob2-150-bed-b-601-4	IOB2-150 BED B 601-4	1	obi-v02-n0033-ob-p0061	No stronger conservative family signal was detected.
fam-raw-iob2-151-bed-b-601-4	IOB2-151 BED B 601-4	1	obi-v02-n0033-re-p0063	No stronger conservative family signal was detected.
fam-raw-iob2-152-bed-b-601-4	IOB2-152 BED B 601-4	1	obi-v02-n0034-ob-p0064	No stronger conservative family signal was detected.
fam-raw-iob2-153-a-bed-b-601-4	IOB2-153/a BED B 601-4	1	obi-v02-n0035-ob-p0066	No stronger conservative family signal was detected.
fam-raw-iob2-153-b-bed-b-601-4	IOB2-153/b BED B 601-4	1	obi-v02-n0035-re-p0068	No stronger conservative family signal was detected.
fam-raw-iob2-154-iob3-340-bed-b-601-4	IOB2-154 & IOB3-340 BED B 601-4	1	obi-v02-n0036-ob-p0069	No stronger conservative family signal was detected.
fam-raw-iob2-155-bed-b-601-4	IOB2-155 BED B 601-4	1	obi-v02-n0037-ob-p0069	No stronger conservative family signal was detected.
fam-raw-iob2-156-bed-b-607-1	IOB2-156 BED B 607-1	1	obi-v02-n0040-ob-p0074	No stronger conservative family signal was detected.
fam-raw-iob2-157-bed-b-607-2	IOB2-157 BED B 607-2	1	obi-v02-n0041-ob-p0076	No stronger conservative family signal was detected.
fam-raw-iob2-158-bed-b-607-6	IOB2-158 BED B 607-6	1	obi-v02-n0042-ob-p0078	No stronger conservative family signal was detected.
fam-raw-iob2-159	IOB2-159	1	obi-v02-n0042-re-p0080	No stronger conservative family signal was detected.
fam-raw-iob2-160-a-bed-b-609-1	IOB2-160/a BED B 609-1	1	obi-v02-n0046-ob-p0085	No stronger conservative family signal was detected.
fam-raw-iob2-161-a-bed-b-622-4	IOB2-161/a BED B 622-4	1	obi-v03-n0106-ob-p0184	No stronger conservative family signal was detected.
fam-raw-iob2-161-b-bed-b-593-5	IOB2-161/b BED B 593-5	1	obi-v02-n0052-ob-p0092	No stronger conservative family signal was detected.
fam-raw-iob2-162-bed-b-610-2	IOB2-162 BED B 610-2	1	obi-v02-n0053-tx-p0093	No stronger conservative family signal was detected.
fam-raw-iob2-163-bed-b-593-5	IOB2-163 BED B 593-5	1	obi-v02-n0053-re-p0096	No stronger conservative family signal was detected.
fam-raw-iob2-164-bed-b-593-5	IOB2-164 BED B 593-5	1	obi-v02-n0054-ob-p0099	No stronger conservative family signal was detected.
fam-raw-iob2-165-a-bed-b-600-7	IOB2-165/a BED B 600-7	1	obi-v02-n0054-re-p0103	No stronger conservative family signal was detected.
fam-raw-iob2-165-b-bed-b-600-7	IOB2-165/b BED B 600-7	1	obi-v02-n0055-re-p0104	No stronger conservative family signal was detected.
fam-raw-iob2-166-a-bed-b-600-7	IOB2-166/a BED B 600-7	1	obi-v02-n0057-ob-p0111	No stronger conservative family signal was detected.
fam-raw-iob2-166-b-bed-b-600-7	IOB2-166/b BED B 600-7	1	obi-v02-n0057-tx-p0113	No stronger conservative family signal was detected.
fam-raw-iob2-167-bed-b-600-7	IOB2 167 BED B 600-7	1	obi-v02-n0058-ob-p0115	No stronger conservative family signal was detected.
fam-raw-iob2-168-bed-b-600-7	IOB2-168 BED B 600-7	1	obi-v02-n0059-ob-p0119	No stronger conservative family signal was detected.
fam-raw-iob2-169-bed-b-600-7	IOB2-169 BED B 600-7	1	obi-v02-n0059-re-p0122	No stronger conservative family signal was detected.
fam-raw-iob2-170-bed-b-600-7	IOB2-170 BED B 600-7	1	obi-v02-n0060-ob-p0124	No stronger conservative family signal was detected.
fam-raw-iob2-171-bed-b-600-7	IOB2-171 BED B 600-7	1	obi-v02-n0064-ob-p0132	No stronger conservative family signal was detected.
fam-raw-iob2-172-bed-b-600-7	IOB2-172 BED B 600-7	1	obi-v02-n0064-re-p0134	No stronger conservative family signal was detected.
fam-raw-iob2-173-bed-b-604-2	IOB2-173 BED B 604-2	1	obi-v02-n0065-tx-p0137	No stronger conservative family signal was detected.
fam-raw-iob2-174-bed-b-600-7	IOB2-174 BED B 600-7	1	obi-v02-n0056-ob-p0104	No stronger conservative family signal was detected.
fam-raw-iob2-175-bed-b-600-7	IOB2-175 BED B 600-7	1	obi-v02-n0056-re-p0108	No stronger conservative family signal was detected.
fam-raw-iob2-176-a-bed-b-600-7	IOB2-176/a BED B 600-7	1	obi-v02-n0071-ob-p0147	No stronger conservative family signal was detected.
fam-raw-iob2-176-b-bed-b-602-1	IOB2-176/b BED B 602-1	1	obi-v02-n0073-tx-p0155	No stronger conservative family signal was detected.
fam-raw-iob2-177-a-bed-b-613-2	IOB2-177/a BED B 613-2	1	obi-v02-n0075-ob-p0156	No stronger conservative family signal was detected.
fam-raw-iob2-177-b-bed-b-602-1	IOB2 177/b BED B 602-1	1	obi-v02-n0076-ob-p0157	No stronger conservative family signal was detected.
fam-raw-iob2-178-bed-b-513-1	IOB2-178 BED B 513-1	1	obi-v01-n0011-ob-p0027	No stronger conservative family signal was detected.
fam-raw-iob2-180-bed-b-622-6	IOB2-180 BED B 622-6	1	obi-v03-n0172-re-p0292	No stronger conservative family signal was detected.
fam-raw-iob2-181-bed-b-600-7	IOB2-181 BED B 600-7	1	obi-v02-n0082-ob-p0168	No stronger conservative family signal was detected.
fam-raw-iob2-182-a-bed-b-615-4	IOB2-182/a BED B 615-4	1	obi-v02-n0083-ob-p0170	No stronger conservative family signal was detected.
fam-raw-iob2-182-b	IOB2-182/b	1	obi-v02-n0084-ob-p0172	No stronger conservative family signal was detected.
fam-raw-iob2-183-a-bed-b-615-6	IOB2-183/a BED B 615-6	1	obi-v02-n0085-ob-p0173	No stronger conservative family signal was detected.
fam-raw-iob2-183-b-bed-b-600-7	IOB2-183/b BED B 600-7	1	obi-v02-n0087-ob-p0176	No stronger conservative family signal was detected.
fam-raw-iob2-185-bed-b-617-1	IOB2-185 BED B 617-1	1	obi-v02-n0091-ob-p0179	No stronger conservative family signal was detected.
fam-raw-iob2-186-bed-b-600-7	IOB2-186 BED B 600-7	1	obi-v02-n0092-ob-p0181	No stronger conservative family signal was detected.
