raw_reference_string	family_id	source_family_id	source_work_key	work_candidate_id	bibtex_key	locator	locator_type	resolution_status	resolution_level	match_type	match_confidence	evidence	needs_human_review	notes
IOB3-260 BED B 622-4	fam-raw-iob3-260-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-260-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-260 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-261 BED B 622-4	fam-raw-iob3-261-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-261-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-261 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-262 BED B 622-4	fam-raw-iob3-262-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-262-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-262 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-263 BED B 622-4	fam-raw-iob3-263-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-263-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-263 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-264 BED B 622-4	fam-raw-iob3-264-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-264-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-264 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-265 BED B 622-4	fam-raw-iob3-265-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-265-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-265 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-266/a BED B 622-4	fam-raw-iob3-266-a-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-266-a-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-266/a BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-266/b BED B 622-4	fam-raw-iob3-266-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-266-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-266/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-266/c BED B 622-4	fam-raw-iob3-266-c-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-266-c-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-266/c BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-267 BED B 622-4	fam-raw-iob3-267-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-267-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-267 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-268 BED B 622-4	fam-raw-iob3-268-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-268-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-268 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-269 BED B 622-4	fam-raw-iob3-269-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-269-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-269 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-270 BED B 614-4	fam-raw-iob3-270-bed-b-614-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-270-bed-b-614-4	lucePeMaungTinInscriptionsOfBurma	IOB3-270 BED B 614-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-271 BED B 622-4	fam-raw-iob3-271-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-271-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-271 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-273 BED B 622-4	fam-raw-iob3-273-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-273-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-273 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-274 BED B 622-4	fam-raw-iob3-274-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-274-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-274 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-276/a BED B 622-4	fam-raw-iob3-276-a-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-276-a-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-276/a BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-276/b BED B 622-4	fam-raw-iob3-276-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-276-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-276/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-279 BED B 622-4	fam-raw-iob3-279-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-279-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-279 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-280/a BED B 622-4	fam-raw-iob3-280-a-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-280-a-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-280/a BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-280/b BED B 622-4	fam-raw-iob3-280-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-280-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-280/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-281/a BED B 622-4	fam-raw-iob3-281-a-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-281-a-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-281/a BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-281/b BED B 622-4	fam-raw-iob3-281-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-281-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-281/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-282 BED B 622-4	fam-raw-iob3-282-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-282-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-282 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-283 BED B 622-4	fam-raw-iob3-283-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-283-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-283 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-284/a BED B 622-4	fam-raw-iob3-284-a-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-284-a-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-284/a BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-284/b BED B 622-4	fam-raw-iob3-284-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-284-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-284/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-285 BED B 622-4	fam-raw-iob3-285-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-285-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-285 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-286 BED B 622-4	fam-raw-iob3-286-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-286-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-286 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-287/b BED B 622-4	fam-raw-iob3-287-b-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-287-b-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-287/b BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-288 BED B 622-4	fam-raw-iob3-288-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-288-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-288 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
IOB3-289 BED B 622-4	fam-raw-iob3-289-bed-b-622-4	sf-iob	lucePeMaungTinInscriptionsOfBurma	work-raw-iob3-289-bed-b-622-4	lucePeMaungTinInscriptionsOfBurma	IOB3-289 BED B 622-4	unclear	alias_resolved	abbreviation	alias_source_family_match	high	Treat as the stable source family for IOB locators. No strong definition candidate found in searched corpus documentation or Frasch files. Frasch explicitly defines IB and Pl., no…	true	No stronger conservative family signal was detected.
